time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[5,_0_];;
1;;[7,_0_];;
2;;[2,_0_];;
3;;[2,_0_];;
grouping;-------;-------;-------;-------
4;[2,_0_3_];[2,_0_3_7_10_];;
0.5;[2,_0_3_];;;
1;[2,_0_3_5_];;;
1.25;[2,_0_3_];;;
1.5;[2,_0_3_];;;
2;[2,_0_3_];;;
2.5;[2,_0_3_];;;
3;[2,_0_3_10_];;;
3.25;[2,_0_3_10_];;;
3.5;[2,_0_3_7_];;;
4;[2,_0_3_7_];;;
4.5;[2,_0_3_7_10_];;;
5;[2,_0_3_10_];[2,_0_3_10_];;
5.5;[2,_0_3_7_];;;
5.75;[2,_0_3_7_10_];;;
6;[2,_0_3_7_17_];[2,_0_3_7_10_17_];;
6.25;[2,_0_3_7_];;;
6.5;[2,_0_3_10_];;;
7;[2,_0_3_];[2,_0_3_];;
7.5;[2,_0_3_10_];;;
grouping;-------;-------;-------;-------
8;[2,_0_3_7_];[2,_0_3_7_10_];;
8.5;[2,_0_3_7_10_];;;
9;[2,_0_3_7_];[2,_0_3_7_];;
9.25;[2,_0_3_10_];;;
9.5;[2,_0_3_7_];;;
9.75;[2,_0_3_7_10_];;;
10;[2,_0_3_7_17_];[2,_0_3_7_10_17_];;
10.25;[2,_0_3_7_];;;
10.5;[2,_0_3_10_];;;
11;[2,_0_3_];[2,_0_3_];;
11.25;[2,_0_3_10_];;;
11.5;[2,_0_3_7_];;;
grouping;-------;-------;-------;-------
12;[2,_0_3_7_];[2,_0_3_7_10_];;
12.5;[2,_0_3_7_10_];;;
13;[2,_0_3_7_];[2,_0_3_7_];;
13.25;[2,_0_3_10_];;;
13.5;[2,_0_3_7_];;;
13.75;[2,_0_3_7_10_];;;
14;[2,_0_3_5_];[2,_0_3_5_];;
14.25;[2,_0_3_10_];;;
14.5;[2,_0_3_];;;
14.75;[2,_0_3_10_];;;
15;[2,_0_3_];[2,_0_3_];;
15.25;[2,_0_3_10_];;;
15.5;[2,_0_3_7_];;;
grouping;-------;-------;-------;-------
16;[2,_0_3_7_];[2,_0_3_7_10_];;
16.75;[2,_0_3_10_];;;
17;[2,_0_3_7_];[2,_0_3_7_10_];;
17.5;[2,_0_3_10_];;;
18;[2,_0_3_7_];[2,_0_3_7_];;
18.75;[2,_0_3_7_10_];;;
19;[2,_0_3_10_];[2,_0_3_10_];;
20;[2,_0_3_7_];[2,_0_3_7_10_];;
20.75;[2,_0_3_10_];;;
21;[2,_0_3_7_17_];[2,_0_3_7_10_17_];;
21.25;[2,_0_3_7_];;;
21.5;[2,_0_3_10_];;;
22;[2,_0_];[2,_0_];;
22.75;[2,_0_10_];;;
23;[2,_0_7_];[2,_0_7_];;
