time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[4,_0_];;
1;;[4,_0_];;
2;;[4,_0_];;
3;;[2,_0_];;
4;;[11,_0_];;
5.5;;[11,_0_];;
7;;[11,_0_];;
7.5;;[2,_0_];;
8.5;;[4,_0_];;
9;;[2,_0_];;
10;;[11,_0_];;
11.5;;[11,_0_];;
13;;[11,_0_];;
15;;[2,_0_4_];;
16;;[11,_0_10_];;
17;;[11,_0_7_];;
grouping;-------;-------;-------;-------
17.5;[4,_0_7_];[4,_0_7_];;
1;[4,_0_7_];;;
1.75;[11,_0_3_];;;
2;[4,_0_7_];;;
3;[4,_0_7_];;;
3.25;[11,_0_3_];;;
4;[11,_0_];;;
4.5;[11,_0_];;;
5.5;[11,_0_];;;
6;[11,_0_];;;
7;[11,_0_];;;
7.5;[4,_0_7_];;;
7.75;[11,_0_3_];;;
8.5;[4,_0_7_];;;
9;[4,_0_7_];;;
9.25;[11,_0_3_];;;
10;[11,_0_];;;
10.5;[11,_0_];;;
11.5;[11,_0_];;;
13;[11,_0_];;;
15;[11,_0_3_7_];;;
16;[11,_0_10_];;;
16.5;[11,_0_10_];;;
17;[11,_0_7_];;;
17.5;[4,_0_7_];;;
18;[11,_0_7_];[11,_0_7_];;
18.5;[6,_0_3_5_];[6,_0_3_5_];;
18.75;[11,_0_5_10_];;;
19;[6,_0_3_5_];[6,_0_3_5_];;
19.5;[1,_0_3_10_];[1,_0_3_10_];;
20;[1,_0_3_10_];;;
20.25;[11,_0_];;;
20.5;[11,_0_5_10_];[11,_0_5_10_];;
21;[6,_0_5_10_];[6,_0_5_10_];;
21.5;[11,_0_5_10_];[11,_0_5_10_];;
21.75;[11,_0_3_10_];;;
22;[6,_0_3_5_];[6,_0_3_5_];;
22.5;[1,_0_3_10_];[1,_0_3_10_];;
23;[1,_0_10_];;;
23.25;[11,_0_];;;
grouping;-------;-------;-------;-------
23.5;[11,_0_5_10_];[11,_0_5_10_];;
24;[11,_0_7_];[11,_0_7_];;
24.5;[6,_0_3_5_];[6,_0_3_5_];;
24.75;[11,_0_5_10_];;;
25;[6,_0_3_5_];[6,_0_3_5_];;
25.5;[1,_0_3_10_];[1,_0_3_10_];;
26;[1,_0_10_];;;
26.25;[11,_0_];;;
26.5;[11,_0_5_10_];[11,_0_5_10_];;
27;[11,_0_5_10_];;;
27.5;[11,_0_5_10_];;;
28;[11,_0_7_];[11,_0_7_];;
28.5;[6,_0_3_5_];[6,_0_3_5_];;
29;[1,_0_3_10_];[1,_0_3_10_];;
29.25;[11,_0_3_14_];;;
grouping;-------;-------;-------;-------
29.5;[4,_0_7_];[4,_0_7_];;
29.75;[1,_0_10_];;;
30;[1,_0_10_];[1,_0_10_];;
30.25;[11,_0_];;;
30.5;[1,_0_10_];[11,_0_];;
30.75;[11,_0_];;;
31;[11,_0_10_];[11,_0_10_];;
31.5;[11,_0_];[11,_0_];;
31.75;[11,_0_10_];;;
32;[11,_0_];;;
32.5;[11,_0_7_];[11,_0_7_];;
33;[4,_0_7_];[4,_0_7_];;
33.5;[1,_0_10_];[1,_0_10_];;
34;[11,_0_];[11,_0_];;
34.5;[11,_0_10_];[11,_0_10_];;
34.75;[11,_0_10_];;;
35;[11,_0_];[11,_0_];;
35.25;[11,_0_10_];;;
35.5;[11,_0_];[11,_0_];;
36;[11,_0_];;;
37;[4,_0_7_];[4,_0_7_];;
37.25;[11,_0_3_];;;
37.5;[4,_0_7_];;;
37.75;[11,_0_7_];;;
38;[4,_0_7_];;;
38.25;[11,_0_3_];;;
38.5;[2,_0_7_];[2,_0_7_];;
39;[2,_0_7_];;;
39.5;[2,_0_];[2,_0_];;
grouping;-------;-------;-------;-------
40;[4,_0_7_];[4,_0_7_];;
40.5;[6,_0_5_10_];[6,_0_5_10_];;
41;[11,_0_5_10_];[11,_0_5_10_];;
41.25;[11,_0_3_10_];;;
41.5;[6,_0_3_5_];[6,_0_3_5_];;
42;[1,_0_3_10_];[1,_0_3_10_];;
42.5;[1,_0_10_];;;
42.75;[11,_0_];;;
43;[11,_0_5_10_];[11,_0_5_10_];;
43.5;[6,_0_5_10_];[11,_0_3_7_];;
43.75;[11,_0_3_7_];;;
44;[2,_0_7_];[2,_0_7_];;
44.5;[11,_0_7_];[11,_0_7_];;
45;[1,_0_5_10_];[1,_0_5_10_];;
45.5;[1,_0_3_10_];[1,_0_3_10_];;
45.75;[11,_0_3_14_];;;
grouping;-------;-------;-------;-------
46;[1,_0_10_];[1,_0_10_];;
46.25;[11,_0_];;;
46.5;[1,_0_10_];[1,_0_10_];;
46.75;[11,_0_];;;
47;[1,_0_10_];[11,_0_];;
47.25;[11,_0_];;;
47.5;[11,_0_10_];[11,_0_10_];;
47.75;[11,_0_10_];;;
48;[11,_0_];[11,_0_];;
48.25;[11,_0_10_];;;
48.5;[11,_0_];;;
49;[11,_0_7_];[11,_0_7_];;
49.5;[4,_0_7_];[4,_0_7_];;
50;[1,_0_10_];[1,_0_10_];;
50.5;[11,_0_];[11,_0_];;
51;[11,_0_10_];[11,_0_10_];;
51.25;[11,_0_10_];;;
51.5;[11,_0_];[11,_0_];;
51.75;[11,_0_10_];;;
52;[11,_0_];[11,_0_];;
52.5;[11,_0_];;;
53.5;[11,_0_];[11,_0_];;
54;[11,_0_];;;
54.5;[11,_0_3_];[11,_0_3_];;
55;[11,_0_];[11,_0_];;
55.5;[9,_0_];[9,_0_];;
