time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
1;;[4,_0_];;
1.5;;[8,_0_];;
2.5;;[4,_0_];;
3;;[8,_0_];;
4.5;;[6,_0_];;
6;;[6,_0_];;
7;;[1,_0_];;
7.5;;[1,_0_7_];;
8;;[6,_0_7_];;
grouping;-------;-------;-------;-------
9;[6,_0_10_];[6,_0_3_7_];;
1.5;[8,_0_10_];;;
2.5;[6,_0_10_];;;
3;[8,_0_10_];;;
3.5;[8,_0_10_];;;
4.25;[6,_0_];;;
4.5;[6,_0_];;;
5;[6,_0_];;;
6;[6,_0_];;;
6.5;[6,_0_];;;
7;[6,_0_7_];;;
7.5;[8,_0_5_10_];;;
8;[6,_0_7_];;;
9;[6,_0_3_7_];;;
9.5;[1,_0_3_5_];[1,_0_3_5_];;
10.5;[11,_0_7_];[11,_0_7_];;
10.75;[6,_0_3_];;;
11;[6,_0_];[6,_0_];;
11.75;[6,_0_10_];;;
12;[6,_0_3_7_];[6,_0_3_7_];;
12.5;[1,_0_3_5_];[1,_0_3_5_];;
13.5;[11,_0_7_];[11,_0_7_];;
grouping;-------;-------;-------;-------
14.5;[6,_0_3_];[6,_0_3_];;
15;[6,_0_];[6,_0_];;
16;[6,_0_10_];[6,_0_10_];;
16.5;[6,_0_];[6,_0_];;
17;[6,_0_10_];[6,_0_10_];;
18;[6,_0_];[6,_0_];;
19;[6,_0_10_];[6,_0_10_];;
19.5;[6,_0_];[6,_0_];;
20;[6,_0_10_];[6,_0_10_];;
21;[6,_0_];[6,_0_];;
22.5;[9,_0_7_];[9,_0_7_];;
23.5;[9,_0_4_];;;
23.75;[9,_0_];;;
grouping;-------;-------;-------;-------
24;[6,_0_7_];[6,_0_7_];;
24.5;[6,_0_7_];;;
25.25;[1,_0_3_5_];;;
25.5;[11,_0_7_];[11,_0_7_];;
25.75;[6,_0_3_];;;
26;[6,_0_];[6,_0_];;
26.75;[6,_0_10_];;;
27;[6,_0_3_];[6,_0_3_];;
27.5;[6,_0_7_];[6,_0_7_];;
28.25;[1,_0_3_5_];;;
28.5;[11,_0_7_];[11,_0_7_];;
grouping;-------;-------;-------;-------
29.5;[6,_0_3_];[6,_0_3_];;
30;[6,_0_];[6,_0_];;
31;[6,_0_10_];[6,_0_10_];;
31.5;[6,_0_];[6,_0_];;
32.5;[6,_0_10_];[6,_0_10_];;
33;[6,_0_];[6,_0_];;
33.25;[6,_0_10_];;;
33.5;[6,_0_3_];[6,_0_3_];;
33.75;[6,_0_10_];;;
34;[6,_0_];[6,_0_];;
34.5;[6,_0_];[6,_0_];;
36;[6,_0_10_];[6,_0_10_];;
