time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
grouping;-------;-------;-------;-------
7.5;[1,_0_3_];[1,_0_3_5_];;
0.5;[1,_0_3_5_];;;
0.75;[1,_0_3_];;;
1;[1,_0_3_];;;
2;[1,_0_3_];;;
2.5;[1,_0_3_];;;
3;[1,_0_3_];;;
3.5;[1,_0_3_];;;
4;[1,_0_3_];;;
5;[1,_0_3_];;;
6;[1,_0_3_7_];;;
7.5;[1,_0_3_5_];;;
8.25;[1,_0_5_10_15_];;;
8.5;[1,_0_3_5_];;;
9.25;[1,_0_5_10_15_];;;
9.5;[1,_0_3_5_];[1,_0_3_];;
9.75;[1,_0_5_10_15_];;;
10;[1,_0_3_];;;
10.5;[1,_0_];[1,_0_];;
11.5;[1,_0_7_];[1,_0_7_];;
12;[1,_0_7_];;;
12.25;[1,_0_];;;
grouping;-------;-------;-------;-------
12.5;[1,_0_3_5_];[1,_0_3_5_];;
13.25;[1,_0_5_10_15_];;;
13.5;[1,_0_3_5_];[1,_0_3_5_];;
14.25;[1,_0_5_10_15_];;;
14.5;[1,_0_];[1,_0_10_];;
15;[1,_0_];;;
15.25;[1,_0_10_];;;
15.5;[1,_0_3_5_];[6,_0_7_];;
16;[1,_0_3_];;;
16.25;[1,_0_3_10_];;;
16.5;[1,_0_];[1,_0_];;
17;[1,_0_3_7_];;;
17.25;[1,_0_3_7_];;;
17.5;[1,_0_3_5_];[1,_0_3_5_];;
18.25;[1,_0_5_10_15_];;;
grouping;-------;-------;-------;-------
18.5;[1,_0_3_5_];;;
19.25;[1,_0_5_10_15_];;;
19.5;[1,_0_3_5_];[1,_0_3_];;
20;[1,_0_3_];;;
20.25;[1,_0_3_10_];;;
20.5;[1,_0_];[1,_0_];;
21.5;[1,_0_];[1,_0_7_];;
22;[1,_0_7_];;;
22.25;[1,_0_7_];;;
22.5;[1,_0_3_5_];[1,_0_3_5_];;
23;[1,_0_3_];;;
23.25;[1,_0_3_10_];;;
23.5;[1,_0_3_5_];[1,_0_3_5_];;
24;[1,_0_3_];;;
24.25;[1,_0_3_10_];;;
24.5;[1,_0_];[1,_0_10_];;
25;[1,_0_];;;
25.25;[1,_0_10_];;;
25.5;[1,_0_3_5_];[6,_0_7_];;
26;[1,_0_3_];;;
26.25;[1,_0_3_10_];;;
26.5;[1,_0_7_];[1,_0_];;
27;[1,_0_3_];;;
27.5;[1,_0_3_5_];[1,_0_3_5_];;
28.25;[1,_0_5_10_15_];;;
grouping;-------;-------;-------;-------
28.5;[1,_0_3_5_];;;
29.25;[1,_0_5_10_15_];;;
29.5;[1,_0_3_5_];[1,_0_3_];;
30;[1,_0_3_];;;
30.25;[1,_0_3_10_];;;
30.5;[1,_0_];[1,_0_];;
31.5;[1,_0_];[1,_0_7_];;
32;[1,_0_7_];;;
32.25;[1,_0_7_];;;
32.5;[1,_0_3_5_];[1,_0_3_5_];;
33;[1,_0_3_5_];;;
33.25;[1,_0_5_10_15_];;;
33.5;[1,_0_3_5_];[1,_0_3_5_];;
34;[1,_0_3_];;;
34.25;[1,_0_3_10_];;;
34.5;[1,_0_];[1,_0_];;
35.25;[1,_0_10_];;;
35.5;[1,_0_3_5_];[6,_0_7_];;
36;[1,_0_3_];;;
36.25;[1,_0_3_10_];;;
36.5;[1,_0_10_];[1,_0_10_];;
