time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[10,_0_];;
1;;[10,_0_];;
2;;[0,_0_];;
3;;[10,_0_];;
4;;[7,_0_10_];;
5;;[7,_0_10_];;
grouping;-------;-------;-------;-------
6;[7,_0_3_];[7,_0_3_7_];;
0.5;[7,_0_3_];;;
0.75;[7,_0_3_];;;
1;[7,_0_3_];;;
1.5;[7,_0_3_];;;
2;[7,_0_3_7_];;;
2.25;[7,_0_3_5_];;;
2.75;[7,_0_3_];;;
3;[7,_0_3_];;;
3.5;[7,_0_3_];;;
4;[7,_0_3_];;;
4.5;[7,_0_3_10_];;;
5;[7,_0_3_10_];;;
5.5;[7,_0_3_7_];;;
6;[7,_0_3_7_];;;
6.75;[7,_0_5_10_15_];;;
7;[7,_0_3_10_];[7,_0_3_10_];;
7.5;[7,_0_3_7_10_];;;
7.75;[7,_0_5_10_15_];;;
8;[7,_0_3_];[7,_0_3_];;
8.75;[7,_0_3_10_];;;
9;[7,_0_3_];[7,_0_3_];;
9.5;[7,_0_5_10_15_];;;
10;[7,_0_3_7_];[7,_0_3_7_];;
11;[7,_0_5_10_15_];[7,_0_5_10_15_];;
11.25;[7,_0_5_10_15_];;;
11.5;[7,_0_3_10_];;;
12;[7,_0_3_];[7,_0_3_];;
13;[7,_0_3_10_];[7,_0_3_10_];;
13.25;[7,_0_3_10_];;;
14;[7,_0_3_];[7,_0_3_];;
grouping;-------;-------;-------;-------
16;[5,_0_];[5,_0_];;
grouping;-------;-------;-------;-------
18;[7,_0_3_10_];[7,_0_3_10_];;
18.5;[7,_0_3_7_10_];;;
18.75;[7,_0_5_10_15_];;;
19;[7,_0_3_7_];[7,_0_3_7_];;
19.5;[7,_0_5_10_15_];;;
20;[7,_0_3_7_];[7,_0_5_10_15_];;
20.25;[7,_0_5_10_15_];;;
20.75;[7,_0_3_10_];;;
21;[7,_0_3_7_];[7,_0_3_10_];;
21.5;[7,_0_3_10_];;;
22;[7,_0_3_];[7,_0_3_10_];;
22.5;[7,_0_3_10_];;;
23;[7,_0_3_7_];[7,_0_3_7_];;
23.5;[7,_0_3_10_];;;
grouping;-------;-------;-------;-------
24;[7,_0_3_7_];[7,_0_3_7_];;
24.75;[7,_0_5_10_15_];;;
25;[7,_0_3_10_];[7,_0_3_10_];;
25.5;[7,_0_3_7_10_];;;
25.75;[7,_0_5_10_15_];;;
26;[7,_0_3_];[7,_0_3_10_];;
26.5;[7,_0_3_10_];;;
27;[7,_0_3_7_];[7,_0_3_7_];;
27.5;[7,_0_5_10_15_];;;
28;[7,_0_3_7_];[7,_0_3_7_];;
29;[7,_0_3_5_];[7,_0_3_5_];;
29.5;[7,_0_3_];;;
30;[7,_0_3_];[7,_0_3_];;
32;[7,_0_3_];[7,_0_3_];;
33;[7,_0_3_7_];[7,_0_3_7_];;
33.5;[7,_0_3_10_];;;
34;[7,_0_3_10_];[7,_0_3_10_];;
