time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[9,_0_];;
1;;[4,_0_];;
2;;[9,_0_];;
3;;[4,_0_];;
4;;[9,_0_];;
5;;[4,_0_];;
6;;[9,_0_];;
7;;[4,_0_];;
grouping;-------;-------;-------;-------
8;;[2,_0_7_];;
8.5;;[7,_0_4_];;
9;[9,_0_7_];[4,_0_];;
0.5;[4,_0_3_];;;
0.75;[4,_0_];;;
1;[4,_0_];;;
1.75;[4,_0_3_];;;
2;[9,_0_7_];;;
2.5;[4,_0_3_];;;
2.75;[4,_0_];;;
3;[4,_0_];;;
4;[9,_0_7_];;;
4.5;[4,_0_3_];;;
4.75;[4,_0_];;;
5;[4,_0_];;;
5.75;[4,_0_3_];;;
6;[9,_0_7_];;;
6.5;[4,_0_3_];;;
6.75;[4,_0_];;;
7;[4,_0_];;;
8;[4,_0_5_10_];;;
8.5;[4,_0_3_7_];;;
8.75;[4,_0_10_];;;
9;[4,_0_];;;
9.5;;[4,_0_3_10_];;
9.75;[4,_0_3_10_];;;
10;[9,_0_7_];[9,_0_7_];;
10.5;[4,_0_3_10_];[4,_0_3_10_];;
10.75;[4,_0_10_];;;
11;[4,_0_];[4,_0_];;
11.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
12;[9,_0_7_];[9,_0_7_];;
12.5;[4,_0_3_10_];[4,_0_3_10_];;
12.75;[4,_0_10_];;;
13;[4,_0_];[4,_0_];;
13.5;;[4,_0_3_10_];;
13.75;[4,_0_3_10_];;;
14;[11,_0_5_10_];[11,_0_5_10_];;
14.5;[4,_0_3_10_];[4,_0_3_10_];;
14.75;[4,_0_10_];;;
15;[4,_0_];[4,_0_];;
15.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
16;[9,_0_7_];[9,_0_7_];;
16.5;[4,_0_3_10_];[4,_0_3_10_];;
16.75;[4,_0_10_];;;
17;[4,_0_];[4,_0_];;
17.5;;[4,_0_3_10_];;
17.75;[4,_0_3_10_];;;
18;[11,_0_5_10_];[11,_0_5_10_];;
18.5;[4,_0_3_10_];[4,_0_3_10_];;
18.75;[4,_0_10_];;;
19;[4,_0_];[4,_0_];;
19.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
20;[9,_0_7_];[9,_0_7_];;
20.5;[4,_0_3_10_];[4,_0_3_10_];;
20.75;[4,_0_10_];;;
21;[4,_0_];[4,_0_];;
21.5;;[4,_0_3_10_];;
21.75;[4,_0_3_10_];;;
22;[11,_0_5_10_];[11,_0_5_10_];;
22.5;[4,_0_3_10_];[4,_0_3_10_];;
22.75;[4,_0_10_];;;
23;[4,_0_];[4,_0_];;
23.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
24;[9,_0_];[9,_0_];;
24.5;[7,_0_];[7,_0_];;
24.75;[4,_0_];;;
25;[4,_0_];[4,_0_];;
25.5;;[7,_0_];;
25.75;[7,_0_];;;
26;[9,_0_];[9,_0_];;
26.5;[7,_0_];[7,_0_];;
26.75;[4,_0_];;;
27;[4,_0_];[4,_0_];;
27.5;[4,_0_10_];[4,_0_10_];;
grouping;-------;-------;-------;-------
28;[9,_0_7_];[9,_0_7_];;
28.5;[4,_0_3_10_];[4,_0_3_10_];;
28.75;[4,_0_10_];;;
29;[4,_0_];[4,_0_];;
29.5;;[4,_0_3_10_];;
29.75;[4,_0_3_10_];;;
30;[11,_0_5_10_];[11,_0_5_10_];;
30.5;[4,_0_3_10_];[4,_0_3_10_];;
30.75;[4,_0_10_];;;
31;[4,_0_];[4,_0_];;
31.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
32;[9,_0_7_];[9,_0_7_];;
32.5;[4,_0_3_10_];[4,_0_3_10_];;
32.75;[4,_0_10_];;;
33;[4,_0_];[4,_0_];;
33.5;;[4,_0_3_10_];;
33.75;[4,_0_3_10_];;;
34;[11,_0_5_10_];[11,_0_5_10_];;
34.5;[4,_0_3_10_];[4,_0_3_10_];;
34.75;[4,_0_10_];;;
35;[4,_0_];[4,_0_];;
35.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
36;[9,_0_7_];[9,_0_7_];;
36.5;[4,_0_3_10_];[4,_0_3_10_];;
36.75;[4,_0_10_];;;
37;[4,_0_];[4,_0_];;
37.5;;[4,_0_3_10_];;
37.75;[4,_0_3_10_];;;
38;[11,_0_5_10_];[11,_0_5_10_];;
38.5;[4,_0_3_10_];[4,_0_3_10_];;
38.75;[4,_0_10_];;;
39;[4,_0_];[4,_0_];;
39.75;[4,_0_10_];;;
grouping;-------;-------;-------;-------
40;[4,_0_];[4,_0_];;
41;[7,_0_];;;
41.5;[7,_0_];[7,_0_];;
42;[7,_0_];;;
42.75;[4,_0_];;;
43;[9,_0_];[9,_0_];;
43.25;[7,_0_];;;
43.5;[4,_0_];[4,_0_];;
44.5;[4,_0_];[4,_0_];;
45.5;[4,_0_];;;
grouping;-------;-------;-------;-------
46;[4,_0_7_];[4,_0_7_];;
47;[4,_0_3_10_];[4,_0_3_10_];;
47.5;[4,_0_3_];[4,_0_3_];;
48;[4,_0_3_];[4,_0_3_];;
48.5;;[4,_0_10_];;
48.75;[4,_0_10_];;;
49;[9,_0_7_];[9,_0_7_];;
49.25;[4,_0_3_];;;
49.5;[4,_0_];[4,_0_];;
50.25;[4,_0_10_];;;
50.5;[4,_0_];[4,_0_];;
51;[4,_0_7_];[4,_0_10_];;
51.25;[4,_0_10_];;;
grouping;-------;-------;-------;-------
52;[4,_0_];[4,_0_];;
53;[4,_0_3_10_];[4,_0_3_10_];;
53.5;[4,_0_3_7_];[4,_0_3_7_];;
54;[4,_0_3_10_];[4,_0_3_10_];;
54.75;[4,_0_10_];;;
55;[9,_0_7_];[9,_0_7_];;
55.25;[4,_0_3_];;;
55.5;[4,_0_10_];[4,_0_10_];;
56.5;[4,_0_];[4,_0_];;
57;[4,_0_7_];[4,_0_10_];;
57.25;[4,_0_10_];;;
grouping;-------;-------;-------;-------
58;[4,_0_];[4,_0_];;
59;[4,_0_3_10_];[4,_0_3_10_];;
59.5;[4,_0_3_7_];[4,_0_3_7_];;
60;[4,_0_3_10_];[4,_0_3_10_];;
60.75;[4,_0_10_];;;
61;[9,_0_7_];[9,_0_7_];;
61.25;[4,_0_3_];;;
61.5;[4,_0_];[4,_0_];;
62;[4,_0_10_];[4,_0_10_];;
62.5;[4,_0_];[4,_0_];;
63;[4,_0_];[4,_0_];;
