time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[4,_0_];;
1.5;;[4,_0_];;
3;;[2,_0_];;
3.5;;[11,_0_];;
4.5;;[11,_0_];;
6;;[2,_0_];;
6.5;;[4,_0_];;
7.5;;[4,_0_];;
8.5;;[2,_0_];;
9;;[11,_0_];;
10.5;;[11,_0_];;
12;;[2,_0_];;
13;;[11,_0_7_];;
grouping;-------;-------;-------;-------
13.5;[4,_0_7_];[9,_0_4_14_];;
0.5;[4,_0_7_];;;
1.25;[11,_0_3_];;;
1.5;[4,_0_7_];;;
2;[11,_0_7_];;;
2.25;[4,_0_7_];;;
3;[11,_0_3_];;;
3.5;[11,_0_];;;
4.5;[11,_0_];;;
5;[11,_0_];;;
6;[11,_0_3_];;;
6.5;[4,_0_7_];;;
7.5;[4,_0_7_];;;
8.5;[11,_0_3_];;;
9;[11,_0_];;;
10.5;[11,_0_];;;
12;[11,_0_3_];;;
13;[11,_0_7_];;;
13.5;[9,_0_4_14_];;;
13.75;[11,_0_10_];;;
14;[1,_0_5_10_];[1,_0_5_10_];;
14.5;;[6,_0_3_5_];;
14.75;[6,_0_3_5_];;;
15;[9,_0_4_14_];[9,_0_4_14_];;
15.25;[11,_0_10_];;;
15.5;[1,_0_5_10_];[1,_0_5_10_];;
16;;[6,_0_3_5_];;
16.25;[6,_0_3_5_];;;
16.5;[1,_0_5_10_];[1,_0_5_10_];;
16.75;[11,_0_7_];;;
17;[9,_0_4_14_];[9,_0_4_14_];;
17.5;;[6,_0_3_5_];;
17.75;[6,_0_3_5_];;;
18;[1,_0_5_10_];[1,_0_5_10_];;
18.25;[4,_0_7_];;;
18.5;[1,_0_5_10_];[1,_0_5_10_];;
19;[1,_0_10_];;;
19.25;[11,_0_10_];;;
grouping;-------;-------;-------;-------
19.5;[1,_0_5_10_];[1,_0_5_10_];;
19.75;[11,_0_7_];;;
20;[9,_0_4_14_];[9,_0_4_14_];;
20.5;;[6,_0_3_5_];;
20.75;[6,_0_3_5_];;;
21;[1,_0_3_10_];[1,_0_3_10_];;
21.25;[11,_0_3_];;;
21.5;[11,_0_];[11,_0_];;
22.25;[11,_0_10_];;;
22.5;[1,_0_5_10_];[1,_0_5_10_];;
23;[6,_0_3_5_];[6,_0_3_5_];;
24;[1,_0_3_10_];[1,_0_3_10_];;
24.25;[1,_0_5_10_];;;
24.5;[1,_0_5_10_];[1,_0_5_10_];;
25;[6,_0_3_5_];[6,_0_3_5_];;
grouping;-------;-------;-------;-------
25.5;[11,_0_7_];[11,_0_7_];;
25.75;[6,_0_3_5_];;;
26;[1,_0_5_10_];[1,_0_5_10_];;
26.5;;[11,_0_7_];;
26.75;[6,_0_3_5_];;;
27;[1,_0_3_10_];[1,_0_3_10_];;
27.25;[11,_0_3_10_];;;
27.5;[11,_0_];[11,_0_];;
28.25;[11,_0_10_];;;
28.5;[1,_0_10_];[1,_0_10_];;
28.75;[11,_0_10_];;;
29;[11,_0_];[11,_0_];;
30;[11,_0_];[11,_0_];;
31.5;[11,_0_10_];[11,_0_10_];;
grouping;-------;-------;-------;-------
33;[2,_0_];[2,_0_];;
33.5;[2,_0_];[2,_0_];;
34;[2,_0_4_];[2,_0_4_];;
grouping;-------;-------;-------;-------
34.5;[9,_0_4_14_];[9,_0_4_14_];;
34.75;[11,_0_10_];;;
35;[1,_0_5_10_];[1,_0_5_10_];;
35.75;[6,_0_3_5_];;;
36;[1,_0_3_10_];[1,_0_3_10_];;
36.25;[11,_0_3_14_];;;
36.5;[1,_0_10_];[1,_0_10_];;
37;[11,_0_10_];[11,_0_10_];;
37.5;[1,_0_3_10_];[1,_0_3_10_];;
38;[6,_0_3_5_];[6,_0_3_5_];;
39;[1,_0_5_10_];[1,_0_5_10_];;
40;[6,_0_3_5_];[6,_0_3_5_];;
grouping;-------;-------;-------;-------
40.5;[1,_0_5_10_];[1,_0_5_10_];;
41;[6,_0_3_5_];[6,_0_3_5_];;
42;[1,_0_3_10_];[1,_0_3_10_];;
42.25;[11,_0_3_14_];;;
42.5;[1,_0_10_];[1,_0_10_];;
43;[11,_0_10_];[11,_0_10_];;
43.5;[1,_0_10_];[1,_0_10_];;
44.5;[11,_0_10_];[11,_0_10_];;
45;[1,_0_10_];[1,_0_10_];;
46;[11,_0_10_];[11,_0_10_];;
46.5;[11,_0_];[11,_0_];;
48;[11,_0_10_];[11,_0_10_];;
