time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
1.5;;[6,_0_];;
2;;[8,_0_];;
3;;[6,_0_];;
4;;[1,_0_];;
5;;[4,_0_];;
5.5;;[6,_0_];;
6;;[8,_0_];;
7;;[6,_0_];;
7.5;;[4,_0_];;
8;;[1,_0_];;
grouping;-------;-------;-------;-------
9.5;;[4,_0_7_];;
10;[6,_0_7_];[3,_0_3_10_];;
2;[1,_0_7_];;;
3;[6,_0_7_];;;
3.25;[1,_0_7_];;;
3.5;[6,_0_7_];;;
3.75;[1,_0_3_];;;
4;[1,_0_];;;
5;[1,_0_3_];;;
5.25;[6,_0_7_];;;
5.5;[1,_0_3_];;;
5.75;[6,_0_7_];;;
6;[1,_0_7_];;;
7;[6,_0_7_];;;
7.25;[1,_0_7_];;;
7.5;[1,_0_3_];;;
8;[1,_0_];;;
9.5;[1,_0_3_10_];;;
10;[3,_0_3_10_];;;
10.5;[8,_0_3_5_];;;
11;[3,_0_5_10_];[3,_0_5_10_];;
11.5;[8,_0_3_5_];[8,_0_3_5_];;
12;[11,_0_4_14_];[11,_0_4_14_];;
12.5;[11,_0_4_14_];;;
13;[1,_0_7_];[1,_0_7_];;
13.5;[1,_0_5_10_];[1,_0_5_10_];;
14;[3,_0_5_10_];[3,_0_5_10_];;
15.5;[1,_0_5_10_];[1,_0_5_10_];;
15.75;[1,_0_3_10_];;;
16;[1,_0_];[1,_0_];;
grouping;-------;-------;-------;-------
17;[1,_0_10_];;;
17.5;[11,_0_4_14_];[11,_0_4_14_];;
18;[11,_0_4_14_];[11,_0_4_14_];;
18.5;[3,_0_5_10_];[3,_0_5_10_];;
19.5;[1,_0_5_10_];[1,_0_5_10_];;
19.75;[1,_0_3_10_];;;
20;[1,_0_];[1,_0_];;
21;[3,_0_5_10_];[3,_0_5_10_];;
21.5;[3,_0_3_10_];[3,_0_3_10_];;
22;[1,_0_3_14_];[1,_0_3_14_];;
22.5;[1,_0_];[1,_0_];;
24;[1,_0_];[1,_0_];;
grouping;-------;-------;-------;-------
25.5;[6,_0_];[6,_0_];;
26;[8,_0_];[8,_0_];;
27;[6,_0_];[6,_0_];;
27.25;[8,_0_];;;
27.5;[6,_0_];;;
27.75;[4,_0_];;;
28;[1,_0_];[1,_0_];;
29;[4,_0_];[4,_0_];;
29.25;[6,_0_];;;
29.5;[4,_0_];[6,_0_];;
29.75;[6,_0_];;;
30;[8,_0_];[8,_0_];;
31;[6,_0_];[6,_0_];;
31.25;[8,_0_];;;
31.5;[4,_0_];[4,_0_];;
32;[1,_0_];[1,_0_];;
grouping;-------;-------;-------;-------
33.5;[4,_0_7_];[4,_0_7_];;
34;[3,_0_3_10_];[3,_0_3_10_];;
34.5;[8,_0_3_5_];;;
35;[3,_0_5_10_];[3,_0_5_10_];;
35.5;[8,_0_3_5_];[8,_0_3_5_];;
36;[11,_0_4_14_];[11,_0_4_14_];;
36.5;[11,_0_4_14_];;;
37;[1,_0_7_];[1,_0_7_];;
37.5;[1,_0_5_10_];[1,_0_5_10_];;
38;[3,_0_5_10_];[3,_0_5_10_];;
39.5;[1,_0_5_10_];[1,_0_5_10_];;
39.75;[1,_0_3_10_];;;
40;[1,_0_];[1,_0_];;
grouping;-------;-------;-------;-------
41;[1,_0_10_];[1,_0_10_];;
41.5;[11,_0_4_14_];[11,_0_4_14_];;
42;[11,_0_4_14_];[11,_0_4_14_];;
42.5;[3,_0_5_10_];[3,_0_5_10_];;
43.5;[1,_0_5_10_];[1,_0_5_10_];;
43.75;[1,_0_3_10_];;;
44;[1,_0_];[1,_0_];;
45;[3,_0_5_10_];[3,_0_5_10_];;
45.5;[3,_0_3_10_];[3,_0_3_10_];;
46;[1,_0_3_14_];[1,_0_3_14_];;
46.5;[1,_0_];[1,_0_];;
48;[1,_0_];[1,_0_];;
