time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[2,_0_];;
1.5;;[4,_0_];;
3;;[11,_0_];;
4.5;[11,_0_3_];[11,_0_];;
0.5;[11,_0_3_];;;
1.5;[4,_0_7_];;;
2.5;[11,_0_3_];;;
3;[11,_0_];;;
4.5;[11,_0_];;;
4.75;[11,_0_10_];;;
5;[11,_0_];[11,_0_];;
5.25;[11,_0_10_];;;
5.5;[11,_0_];[11,_0_];;
6;[11,_0_];[11,_0_];;
7;[11,_0_];;;
7.25;[11,_0_10_];;;
grouping;-------;-------;-------;-------
7.5;[11,_0_3_];[11,_0_3_];;
8;[11,_0_5_10_];[11,_0_5_10_];;
9;[11,_0_3_];[11,_0_3_];;
9.25;[11,_0_];;;
9.5;[11,_0_10_];[11,_0_10_];;
10;[11,_0_10_];;;
10.5;[11,_0_3_];[11,_0_3_];;
11;[11,_0_5_10_];[11,_0_5_10_];;
12;[11,_0_3_];[11,_0_3_];;
12.25;[11,_0_];;;
12.5;[11,_0_10_];[11,_0_10_];;
13;[11,_0_3_10_];[11,_0_3_10_];;
13.5;[4,_0_7_];[4,_0_7_];;
13.75;[11,_0_3_];;;
14;[11,_0_10_];[11,_0_10_];;
14.5;[11,_0_10_];;;
15;[11,_0_3_];[11,_0_3_];;
15.5;[11,_0_5_10_];[11,_0_3_10_];;
15.75;[11,_0_3_10_];;;
16.5;[4,_0_7_];[4,_0_7_];;
17;[11,_0_5_10_];[11,_0_5_10_];;
17.5;[11,_0_3_10_];[11,_0_3_10_];;
18;[11,_0_];[11,_0_];;
18.25;[11,_0_10_];;;
18.5;[11,_0_];;;
19.5;[11,_0_];[11,_0_];;
21;[11,_0_];[11,_0_];;
21.5;[11,_0_10_];[11,_0_10_];;
grouping;-------;-------;-------;-------
22.5;[11,_0_3_];[11,_0_3_];;
23;[11,_0_5_10_];[11,_0_5_10_];;
24;[11,_0_3_];[11,_0_3_];;
24.25;[11,_0_];;;
24.5;[11,_0_10_];[11,_0_10_];;
25;[11,_0_10_];;;
25.5;[11,_0_3_];[11,_0_3_];;
26;[11,_0_5_10_];[11,_0_5_10_];;
27;[11,_0_3_];[11,_0_3_];;
27.25;[11,_0_];;;
27.5;[11,_0_10_];[11,_0_10_];;
28.5;[4,_0_7_];[4,_0_7_];;
28.75;[11,_0_3_];;;
29;[11,_0_10_];[11,_0_10_];;
30;[11,_0_];[11,_0_];;
30.5;[11,_0_10_];[11,_0_10_];;
31.5;[11,_0_];[11,_0_];;
31.75;[11,_0_10_];;;
32;[11,_0_];;;
33;[11,_0_];[11,_0_];;
34.5;[11,_0_];[11,_0_];;
35;[11,_0_10_];[11,_0_10_];;
