time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[2,_0_];;
1;;[4,_0_];;
2;;[2,_0_];;
3;;[11,_0_];;
4;;[11,_0_];;
5;;[11,_0_7_];;
grouping;-------;-------;-------;-------
6;[11,_0_3_];[4,_0_7_];;
1;[4,_0_7_];;;
1.5;[11,_0_3_];;;
2;[11,_0_3_];;;
2.5;[11,_0_];;;
4;[11,_0_];;;
4.5;[11,_0_10_];;;
5;[11,_0_7_];;;
6;[4,_0_7_];;;
6.5;[11,_0_5_10_];;;
7;[11,_0_7_];[11,_0_7_];;
7.5;[11,_0_5_10_];;;
8;[4,_0_7_];[4,_0_7_];;
8.5;[11,_0_3_];;;
9;;[11,_0_3_];;
9.5;[11,_0_3_10_];;;
10;[11,_0_];[11,_0_];;
11.5;[11,_0_10_];;;
11.75;[6,_0_5_10_];;;
12;[6,_0_5_10_];[6,_0_5_10_];;
13;[6,_0_5_10_];[6,_0_5_10_];;
13.5;[11,_0_3_7_];;;
14;[11,_0_3_10_];[11,_0_3_10_];;
14.5;[11,_0_10_];;;
15;;[11,_0_10_];;
16;[11,_0_];[11,_0_];;
17.5;[11,_0_10_];;;
18;[4,_0_7_];[4,_0_7_];;
19;[4,_0_7_];[4,_0_7_];;
19.5;[11,_0_3_10_];;;
20;[11,_0_];[11,_0_];;
20.5;[11,_0_10_];;;
21;[11,_0_7_];[11,_0_7_];;
grouping;-------;-------;-------;-------
22;;[2,_0_];;
22.5;[2,_0_];;;
23;[2,_0_];[2,_0_];;
23.5;[2,_0_];;;
24;[2,_0_];[2,_0_];;
24.5;[11,_0_];;;
25;[11,_0_];[11,_0_];;
25.5;[11,_0_10_];;;
26;[11,_0_7_];[11,_0_7_];;
grouping;-------;-------;-------;-------
27;[4,_0_7_];[4,_0_7_];;
27.5;[11,_0_5_10_];;;
28;[4,_0_7_];[4,_0_7_];;
28.5;[11,_0_3_10_];;;
29;[4,_0_7_];[4,_0_7_];;
29.5;[11,_0_3_];;;
30;;[11,_0_3_];;
30.5;[11,_0_3_10_];;;
31;[11,_0_];[11,_0_];;
32.5;[11,_0_5_10_];;;
32.75;[6,_0_5_10_];;;
33;[4,_0_7_];[4,_0_7_];;
33.5;[11,_0_3_10_];;;
34;[4,_0_7_];[4,_0_7_];;
34.5;[11,_0_3_10_];;;
35;[11,_0_3_];[11,_0_3_];;
35.5;[11,_0_];;;
36;;[11,_0_];;
36.5;[11,_0_10_];;;
37;[11,_0_];[11,_0_];;
39;[4,_0_7_];[4,_0_7_];;
40;[6,_0_5_10_];[6,_0_5_10_];;
40.5;[11,_0_3_10_];;;
41;[11,_0_];[11,_0_];;
42;[11,_0_];[11,_0_];;
43;;[2,_0_];;
grouping;-------;-------;-------;-------
43.5;[2,_0_];;;
44;[2,_0_];[2,_0_];;
44.5;[2,_0_];;;
45;[2,_0_];[2,_0_];;
45.5;[11,_0_];;;
46;[11,_0_];[11,_0_];;
46.5;[11,_0_10_];;;
47;[11,_0_7_];[11,_0_7_];;
grouping;-------;-------;-------;-------
48;[4,_0_7_];[4,_0_7_];;
48.5;[11,_0_5_10_];;;
49;[4,_0_7_];[4,_0_7_];;
49.5;[11,_0_3_10_];;;
50;[4,_0_7_];[4,_0_7_];;
50.5;[11,_0_3_];;;
51;;[11,_0_3_];;
51.5;[11,_0_3_10_];;;
52;[11,_0_];[11,_0_];;
53.5;[11,_0_5_10_];;;
53.75;[6,_0_5_10_];;;
54;[4,_0_7_];[4,_0_7_];;
54.5;[11,_0_3_10_];;;
55;[6,_0_5_10_];[6,_0_5_10_];;
55.5;[11,_0_3_10_];;;
56;[4,_0_7_];[4,_0_7_];;
56.5;[11,_0_3_];;;
57;;[11,_0_3_];;
57.5;[11,_0_3_10_];;;
58;[11,_0_];[11,_0_];;
59;[11,_0_10_];[11,_0_10_];;
59.25;[11,_0_7_];;;
59.5;[6,_0_5_10_];;;
60;[6,_0_5_10_];[6,_0_5_10_];;
60.5;[4,_0_7_];;;
61;[11,_0_7_];[11,_0_7_];;
61.5;[11,_0_5_10_];;;
62;[4,_0_7_];[4,_0_7_];;
62.5;[11,_0_3_];;;
63;[11,_0_3_10_];[11,_0_3_10_];;
63.25;[11,_0_3_7_];;;
64;[11,_0_];[11,_0_];;
66;[11,_0_5_10_];[11,_0_5_10_];;
66.5;[11,_0_3_10_];;;
67;[11,_0_];[11,_0_];;
67.5;[11,_0_10_];;;
68;[11,_0_7_];[11,_0_7_];;
69.75;[11,_0_];;;
grouping;-------;-------;-------;-------
70;[11,_0_];[11,_0_];;
71;[11,_0_10_];[11,_0_10_];;
71.25;[11,_0_7_];;;
72;[4,_0_7_];[4,_0_7_];;
72.5;[11,_0_5_10_];;;
73;[4,_0_7_];[4,_0_7_];;
73.5;[11,_0_3_10_];;;
74;[4,_0_7_];[4,_0_7_];;
74.5;[11,_0_3_];;;
75;;[11,_0_3_];;
75.5;[11,_0_3_10_];;;
76;[11,_0_];[11,_0_];;
77;[11,_0_7_];[11,_0_7_];;
77.5;[6,_0_5_10_];;;
78;[6,_0_5_10_];[6,_0_5_10_];;
78.5;[11,_0_3_];;;
79;[4,_0_7_];[4,_0_7_];;
79.5;[11,_0_3_10_];;;
80;[4,_0_7_];[4,_0_7_];;
80.5;[11,_0_3_];;;
81;;[11,_0_3_];;
81.5;[11,_0_3_10_];;;
82;[11,_0_];[11,_0_];;
83;[11,_0_10_];[11,_0_10_];;
83.5;[11,_0_7_];;;
84;[6,_0_5_10_];[6,_0_5_10_];;
85;[11,_0_3_];[11,_0_3_];;
85.5;[11,_0_3_10_];;;
86;[11,_0_3_];[11,_0_3_];;
87;[11,_0_];[11,_0_];;
