time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[11,_0_];;
1;;[2,_0_];;
2;;[11,_0_];;
3;;[11,_0_];;
3.5;[11,_0_];[11,_0_];;
1;[4,_0_7_];;;
1.25;[11,_0_3_];;;
2;[11,_0_3_];;;
2.25;[11,_0_];;;
3;[11,_0_];;;
4;[11,_0_7_];[11,_0_7_];;
4.5;[11,_0_10_];[11,_0_10_];;
5;[11,_0_10_];[11,_0_10_];;
6;[11,_0_3_];[11,_0_3_];;
6.5;[11,_0_3_10_];[11,_0_3_10_];;
grouping;-------;-------;-------;-------
7;[4,_0_7_];[4,_0_7_];;
7.5;[11,_0_5_10_];[11,_0_5_10_];;
8.5;[11,_0_3_];[11,_0_3_];;
8.75;[11,_0_];;;
9;[11,_0_3_10_];[11,_0_3_10_];;
10;[11,_0_3_];[11,_0_3_];;
10.5;[11,_0_10_];[11,_0_10_];;
11.5;[11,_0_];[11,_0_];;
12;[11,_0_10_];[11,_0_10_];;
grouping;-------;-------;-------;-------
13;[4,_0_7_];[4,_0_7_];;
13.5;[11,_0_3_10_];[11,_0_3_10_];;
14.5;[11,_0_3_];[11,_0_3_];;
15;[11,_0_10_];[11,_0_10_];;
16;[4,_0_7_];[4,_0_7_];;
16.5;[11,_0_5_10_];[11,_0_5_10_];;
17.5;[4,_0_7_];[4,_0_7_];;
18;[11,_0_5_10_];[11,_0_5_10_];;
18.5;[11,_0_3_10_];[11,_0_3_10_];;
19;[11,_0_];[11,_0_];;
19.5;[11,_0_10_];[11,_0_10_];;
20.5;[11,_0_];[11,_0_];;
21;[11,_0_10_];[11,_0_10_];;
22;[11,_0_7_];[11,_0_7_];;
23;[11,_0_];[11,_0_];;
grouping;-------;-------;-------;-------
23.5;[2,_0_];[2,_0_];;
24.5;[11,_0_];[11,_0_];;
25;[11,_0_7_];[11,_0_7_];;
26.5;[2,_0_];[2,_0_];;
27;[2,_0_7_];[2,_0_7_];;
27.5;[2,_0_4_];[2,_0_4_];;
grouping;-------;-------;-------;-------
28;[11,_0_7_];[11,_0_7_];;
28.5;[11,_0_5_10_];[11,_0_5_10_];;
29.5;[11,_0_7_];[11,_0_7_];;
30;[11,_0_5_10_];[11,_0_5_10_];;
31;[11,_0_3_];[11,_0_3_];;
31.5;[11,_0_10_];[11,_0_10_];;
32.5;[4,_0_7_];[4,_0_7_];;
33;[11,_0_5_10_];[11,_0_5_10_];;
33.5;[11,_0_3_10_];[11,_0_3_10_];;
34;[11,_0_];[11,_0_];;
34.5;[11,_0_10_];[11,_0_10_];;
35.5;[11,_0_];[11,_0_];;
37;[11,_0_3_];[11,_0_3_];;
38;[11,_0_10_];[11,_0_10_];;
38.5;[11,_0_7_];[11,_0_7_];;
