time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;6;[0 2 4 6 8 10];-------;-------
grouping;0;-------;-------;-------
0;[10 0];[8 0 4 8 14];;
0.25;[4 0 4 6];;;
0.5;[0 0 10];;;
0.75;[10 0 10];;;
1;[10 0 6];[8 0 4 8 14];;
1.25;[4 0 4 6];;;
1.5;[0 0 10];;;
1.75;[10 0 10];;;
2;[0 0];[6 0 4 8 18];;
2.25;[2 0 4 10];;;
2.5;[0 0 10];;;
2.75;[6 0 6];;;
3;[2 0 10];[6 0 4 8 18];;
3.25;[6 0 4 8 18];;;
3.5;[2 0 10];;;
3.75;[0 0 10];;;
grouping;4;-------;-------;-------
4;[10 0];[8 0 4 8 14];;
4.25;[4 0 4 6];;;
grouping;4.5;-------;-------;-------
4.5;[0 0 10];;;
4.75;[10 0 10];;;
5;[10 0 6];[8 0 4 8 14];;
5.25;[4 0 4 6];;;
5.5;[0 0 10];;;
5.75;[10 0 10];;;
6;[0 0];[6 0 4 8 18];;
6.25;[2 0 4 10];;;
6.5;[0 0 10];;;
6.75;[6 0 6];;;
7;[2 0 10];[6 0 4 8 18];;
7.25;[6 0 4 8 18];;;
7.5;[2 0 10];;;
7.75;[0 0 10];;;
8;[10 0];[8 0 4 8 14];;
8.25;[4 0 4 6];;;
grouping;8.5;-------;-------;-------
8.5;[0 0 10];;;
8.75;[10 0 10];;;
9;[10 0 6];[8 0 4 8 14];;
9.25;[4 0 4 6];;;
9.5;[0 0 10];;;
9.75;[10 0 10];;;
10;[0 0];[6 0 4 8 18];;
10.25;[2 0 4 10];;;
10.5;[0 0 10];;;
10.75;[6 0 6];;;
11;[0 0];[10 0 4 14];;
11.25;[10 0 4 14];;;
11.5;[2 0 10];;;
11.75;[0 0 10];;;
12;[10 0];[6 0 4 8];;
12.25;[6 0 4];;;
12.5;[10 0 4];;;
12.75;[10 0];;;
13;[8 0];[8 0 4 8];;
13.25;[8 0 4];;;
13.5;[4 0 4];;;
13.75;[8 0 4];;;
14;[6 0];[8 0 4 8 10];;
14.25;[4 0 4 14];;;
14.5;[6 0 6];;;
14.75;[8 0 10];;;
15;[4 0];[6 0 4 8 10];;
15.25;[6 0 4 10];;;
15.5;[4 0 10];;;
15.75;[10 0 6];;;
