time;surface;reduction;melodyPC;melodyMIDI
150.5;[4 0 3 13];;;
151;[7 0 10];;;
152;[0 0 4];[0 0 4 7];;
153;[4 0 3];;;
153.5;[4 0 3];;;
154;[4 0 3];;;
155;[4 0 3];;;
156;[0 0 4];[0 0 4 7];;
157;[4 0 3];;;
157.5;[4 0 3];;;
158;[4 0 3];;;
159;[4 0 3];;;
160;[0 0 4 7 14];[0 0 4 7];;
160.5;[0 0 4 7];;;
161;[0 0 4 7];;;
162;[4 0 3];;;
162.5;[4 0 3 13];;;
163;[7 0 10];;;
164;[9 0 7];[9 0 3 7];;
165;[0 0 4];;;
166;[9 0 3];[9 0 3 7];;
167;[9 0 3 7];;;
168;[9 0 3];[9 0 3 7];;
169;[9 0 3 7];;;
170;[9 0 3];;;
171;[9 0 3 7];;;
172;[0 0 7];[0 0 4 7];;
174;[0 0 7];;;
176;[9 0 3 7 10];[9 0 3 7 10];;
