time;surface;reduction;melodyPC;melodyMIDI
87;[10 0 4 7];;;
88;[10 0 4 7];;;
88.5;[10 0 4 7 14];;;
89;[10 0 4 7 10];[10 0 4 7];;
89.5;[7 0 3 7 10];;;
grouping;90;-------;-------;-------
90;[5 0 4 7];[5 0 4 7];;
91;[5 0 4 7];;;
91.5;[5 0 4 7];;;
92;[5 0 4 7 14];;;
93;[5 0 4 7];;;
94;[10 0 4 7];[10 0 4 7];;
94.5;[10 0 4 7];;;
94.75;[10 0 4 7 14];;;
95;[10 0 4 7];;;
95.5;[10 0 4 7];;;
96;[10 0 4 7];;;
97;[10 0 4 7];;;
97.5;[10 0 4 7 14];;;
97.75;[10 0 4 7];;;
98;[10 0 4 7 11];[10 0 4 7];;
98.5;[10 0 4 7];;;
99;[0 0 3 7];[0 0 3 7];;
100;[0 0 3 7 9];;;
100.5;[0 0 3 7 10];;;
101;[0 0 3 7];;;
102;[0 0 3 7];;;
102.5;[0 0 3 7 10];;;
103;[0 0 3 7];[0 0 3 7];;
103.5;[0 0 3 7 14];;;
103.75;[0 0 3 7];;;
104;[0 0 3 7 10];[0 0 3 7];;
104.5;[8 0 4 7 11];;;
105;[0 0 3 7];;;
105.5;[8 0 4 7 11];;;
106;[0 0 3 7 17];;;
106.5;[0 0 3 7];;;
107;[0 0 3 7];[0 0 3 7];;
108;[3 0 4 7];[3 0 4 7];;
108.25;[3 0 4 7 14];;;
108.5;[3 0 4 7];;;
108.75;[3 0 4 7 11];;;
109;[3 0 4 7];;;
109.5;[3 0 4 7 14];;;
110;[3 0 4 7];[3 0 4 7];;
110.5;[3 0 4 7 14];;;
111;[3 0 4 7 14];;;
111.5;[3 0 4 7];;;
112;[10 0 4 7 17];[10 0 4 7 17];;
112.5;[10 0 4 7];;;
113;[10 0 4 7];;;
113.5;[10 0 4 7 14];;;
114;[0 0 3 7];[0 0 3 7];;
114.5;[0 0 3 7 14];;;
115;[0 0 3 7];[0 0 3 7];;
115.5;[0 0 3 7 17];;;
116;[0 0 3 7];[0 0 3 7];;
grouping;117;-------;-------;-------
117;[0 0 3 7];[0 0 3 7];;
117.5;[0 0 3 7];;;
117.75;[0 0 3 7 10];;;
118;[0 0 3 7 9];;;
118.5;[0 0 3 7 10];;;
119;[0 0 3 7];;;
120;[0 0 3 7];;;
120.5;[0 0 3 7 10];;;
121;[0 0 3 7];[0 0 3 7];;
121.5;[0 0 3 7 14];;;
121.75;[0 0 3 7];;;
122;[0 0 3 7 10];[0 0 3 7];;
122.5;[8 0 4 7 11];;;
123;[0 0 3 7];;;
123.5;[8 0 4 7 11];;;
124;[0 0 3 7 17];;;
124.5;[0 0 3 7];;;
125;[0 0 3 7];[0 0 3 7];;
126;[3 0 4 7];[3 0 4 7];;
126.25;[3 0 4 7 14];;;
126.5;[3 0 4 7];;;
126.75;[3 0 4 7 11];;;
127;[3 0 4 7];;;
127.5;[3 0 4 7 14];;;
128;[3 0 4 7];[3 0 4 7];;
128.5;[3 0 4 7 14];;;
129;[3 0 4 7 14];;;
129.5;[3 0 4 7];;;
130;[10 0 4 7 17];[10 0 4 7 17];;
130.5;[10 0 4 7];;;
131;[10 0 4 7];;;
131.5;[10 0 4 7 14];;;
132;[0 0 3 7];[0 0 3 7];;
132.75;[0 0 3 7];;;
133;[0 0 3 7];;;
133.5;[0 0 3 7];;;
134;[0 0 3 7];;;
