time;surface;reduction;melodyPC;melodyMIDI
64;[0 0 3 7];;;
64.5;[0 0 3 7 14];;;
65;[0 0 3 7];;;
65.5;[0 0 3 7 18];;;
66;[0 0 3 7];[0 0 3 7];;
66.3333;[8 0 4 7 11];;;
66.6667;[0 0 3 7];;;
67;[6 0 3 6];[0 0 7 11 14];;
67.3333;[0 0 7 11 14];;;
67.6667;[6 0 3 6];;;
68;[5 0 3 6];[5 0 3 6 14];;
68.3333;[5 0 3 6 14];;;
68.6667;[5 0 3 6];;;
69;[0 0 3 7];[0 0 3 7];;
69.3333;[0 0 3 7];;;
69.6667;[0 0 3 7 18];;;
70;[0 0 3 7];[0 0 3 7];;
70.3333;[8 0 4 7 11];;;
70.6667;[0 0 3 7];;;
71;[6 0 3 6];[0 0 7 11 14];;
71.3333;[0 0 7 11 14];;;
71.6667;[6 0 3 6];;;
72;[5 0 3 6];[5 0 3 6 14];;
72.3333;[5 0 3 6 14];;;
72.6667;[5 0 3 6];;;
73;[0 0 3 7];[0 0 3 7];;
73.3333;[0 0 3 7];;;
73.6667;[0 0 3 7];;;
74;[5 0 3 7];[5 0 3 7];;
74.3333;[5 0 3 7];;;
74.6667;[5 0 3 7];;;
75;[5 0 3 7];;;
75.3333;[5 0 3 7];;;
75.6667;[5 0 3 7 14];;;
76;[0 0 3 7 18];[0 0 3 7];;
76.3333;[0 0 3 7 18];;;
76.6667;[8 0 4 7 11];;;
77;[0 0 3 7];;;
grouping;78;-------;-------;-------
78;[0 0 3 7];[0 0 3 7];;
78.5;[0 0 3 7];;;
79;[8 0 4 7 11];;;
79.5;[0 0 3 7 11];;;
80;[0 0 3 7];;;
80.5;[0 0 3 7 14];;;
81;[0 0 3 7];;;
81.5;[0 0 3 7 18];;;
82;[0 0 3 7];[0 0 3 7];;
82.75;[0 0 3 7];;;
82.875;[8 0 4 7 11];;;
83;[0 0 3 7];;;
83.5;[8 0 4 7 11];;;
84;[0 0 4 7 10];[0 0 4 7 10];;
85;[0 0 4 7];[0 0 4 7];;
86;[0 0 4 7];[0 0 4 7];;
86.3333;[0 0 4 7 17];;;
86.6667;[0 0 4 7];;;
87;[0 0 4 7 13];;;
87.3333;[0 0 4 7];;;
87.6667;[0 0 4 7 13];;;
88;[0 0 4 7];[0 0 4 7];;
90;[0 0 4 7 10];[0 0 4 7 10];;
91;[0 0 4 7 10];;;
91.3333;[0 0 4 7 10];;;
91.6667;[0 0 4 7 10];;;
92;[5 0 3 7 17];[5 0 3 7];;
92.3333;[5 0 3 7];;;
92.6667;[5 0 3 7 17];;;
93;[5 0 3 7];;;
94;[5 0 3 7];[5 0 3 7];;
94.25;[5 0 3 7 11];;;
94.5;[5 0 3 7];;;
94.75;[5 0 3 7 14];;;
95;[5 0 3 7];;;
95.25;[5 0 3 7 18];;;
95.5;[5 0 3 7];;;
95.75;[5 0 3 7 11];;;
96;[5 0 3 7];;;
96.25;[5 0 3 7 11];;;
96.5;[5 0 3 7];;;
96.75;[5 0 3 7 14];;;
97;[5 0 3 7];;;
97.25;[5 0 3 7 18];;;
97.5;[5 0 3 7];;;
97.75;[5 0 3 7];;;
grouping;98;-------;-------;-------
98;[5 0 3 7];[5 0 3 7];;
99;[5 0 3 7];;;
99.3333;[5 0 3 7];;;
99.6667;[5 0 3 7 10];;;
100;[6 0 3 6];[6 0 3 6];;
100.3333;[6 0 3 6];;;
100.6667;[6 0 3 6];;;
101;[6 0 3 6];;;
101.3333;[6 0 3 6];;;
101.6667;[6 0 3 6];;;
102;[6 0 3 6];[6 0 3 6];;
103;[6 0 3 6 17];;;
103.3333;[6 0 3 6 17];;;
103.6667;[6 0 3 6 17];;;
104;[7 0 4 7];[7 0 4 7];;
