time;surface;reduction;melodyPC;melodyMIDI
93;[0 0 4 7 10];;;
93.5;[0 0 4 7];;;
94;[0 0 4 7 13];;;
95;[0 0 4 7];;;
95.5;[0 0 4 7 13];;;
96;[0 0 4 7];[0 0 4 7];;
97;[0 0 4 7 13];;;
97.5;[0 0 4 7];;;
98;[0 0 4 7 17];;;
99;[0 0 4 7];;;
99.5;[0 0 4 7 17];;;
tonality;0;[0 2 4 5 7 9 11];-------;-------
100;[7 0 4 7 14];[7 0 4 7];;
101;[7 0 4 7];;;
101.5;[7 0 4 7 14];;;
102;[7 0 4 7];[7 0 4 7];;
103;[7 0 4 7 14];;;
103.5;[7 0 4 7];;;
104;[0 0 4 7];[0 0 4 7];;
105;[0 0 4 7];;;
105.5;[0 0 4 7];;;
106;[0 0 4 7];[0 0 4 7];;
107;[0 0 4 7 11];;;
107.5;[0 0 4 7];;;
tonality;0;[0 2 4 5 7 9 11];-------;-------
108;[7 0 4 7 15];[7 0 4 7];;
108.5;[7 0 4 7 14];;;
109;[7 0 4 7];;;
109.5;[7 0 4 7 11];;;
110;[3 0 4 8 11];[7 0 4 7];;
110.5;[7 0 4 7];;;
111;[7 0 4 7 17];;;
111.5;[7 0 4 7];;;
112;[0 0 4 7];[0 0 4 7];;
112.5;[0 0 4 7];;;
113;[0 0 4 7 11];;;
113.5;[0 0 4 7];;;
114;[0 0 4 7 14];[0 0 4 7];;
114.5;[0 0 4 7 15];;;
115;[0 0 4 7 18];;;
115.5;[0 0 4 7];;;
tonality;2;[0 1 4 5 7 8 10];-------;-------
grouping;116;-------;-------;-------
116;[0 0 4 7];[0 0 4 7];;
116.5;[0 0 4 7];;;
117;[0 0 4 7];;;
117.5;[0 0 4 7];;;
118;[0 0 4 7];;;
118.5;[0 0 4 7 17];;;
119;[0 0 4 7];;;
119.5;[0 0 4 7 13];;;
120;[0 0 4 7];[0 0 4 7];;
120.5;[0 0 4 7 13];;;
121;[0 0 4 7];;;
121.5;[0 0 4 7 10];;;
122;[0 0 4 7];;;
122.5;[0 0 4 7 13];;;
123;[0 0 4 7];;;
123.5;[0 0 4 7 17];;;
124;[0 0 4 7 8];[0 0 4 7];;
124.5;[0 0 4 7];;;
125;[0 0 4 7 17];;;
125.5;[0 0 4 7];;;
126;[0 0 4 7 13];[0 0 4 7];;
126.5;[0 0 4 7];;;
127;[0 0 4 7 13];;;
127.5;[0 0 4 7];;;
grouping;128;-------;-------;-------
128;[5 0 3 7];[5 0 3 7];;
128.5;[5 0 3 7];;;
129;[1 0 4 7 11];;;
129.5;[5 0 3 7 11];;;
130;[5 0 3 7];[5 0 3 7];;
