time;surface;reduction;melodyPC;melodyMIDI
82.5;[8 0 3 7];;;
83;[8 0 3 7];;;
83.5;[8 0 3 7 14];;;
83.75;[8 0 3 7];;;
84;[8 0 3 7 11];;;
84.5;[4 0 4 7 11];;;
85;[8 0 3 7 11];[8 0 3 7];;
85.5;[4 0 4 7 11];;;
86;[8 0 3 7];;;
86.5;[8 0 3 7 18];;;
87;[8 0 3 7];;;
87.5;[4 0 4 7 11];;;
88;[8 0 3 7];;;
88.5;[8 0 3 7 18];;;
89;[8 0 4 7 15];[8 0 4 7 15];;
90;[0 0 3 7];[0 0 3 7];;
91;[0 0 3 7];;;
91.5;[0 0 3 7 14];;;
92;[0 0 3 7];[0 0 3 7];;
92.5;[0 0 3 7];;;
93;[0 0 3 7 16];;;
93.5;[0 0 3 7];;;
94;[0 0 3 7];;;
94.5;[0 0 3 7 14];;;
95;[0 0 3 7 13];[0 0 3 7];;
95.5;[0 0 3 7];;;
96;[0 0 3 7];;;
96.5;[0 0 3 7];;;
97;[0 0 3 7];;;
97.5;[0 0 3 7];;;
98;[0 0 3 7];[0 0 3 7];;
grouping;99;-------;-------;-------
99;[0 0 3 7 16];[0 0 3 7 16];;
99.5;[0 0 3 7];;;
100;[0 0 3 7 14];;;
100.5;[0 0 3 7 16];;;
101;[0 0 3 7];[0 0 3 7];;
102;[0 0 3 7];;;
102.5;[0 0 3 7];;;
103;[0 0 3 7 13];[0 0 3 7 13];;
103.5;[0 0 3 7];;;
104;[0 0 3 7 11];;;
104.5;[0 0 3 7 13];;;
105;[0 0 3 7];[0 0 3 7];;
105.5;[0 0 3 7];;;
106;[0 0 3 7];;;
106.5;[0 0 3 7];;;
107;[0 0 3 7];[0 0 3 7];;
108;[0 0 3 7];[0 0 3 7];;
108.25;[0 0 3 7 14];;;
108.5;[0 0 3 7];;;
108.75;[0 0 3 7 10];;;
109;[0 0 3 7];;;
109.5;[0 0 3 7 14];;;
110;[0 0 3 7];[0 0 3 7];;
110.5;[0 0 3 7 16];;;
110.75;[0 0 3 7];;;
111;[0 0 3 7 16];;;
111.5;[0 0 3 7];;;
111.75;[0 0 3 7 16];;;
112;[0 0 3 7];;;
112.5;[0 0 3 7 14];;;
113;[0 0 3 7 13];[0 0 3 7];;
113.5;[0 0 3 7];;;
114;[0 0 3 7];;;
114.5;[0 0 3 7];;;
115;[0 0 3 7];;;
115.5;[0 0 3 7];;;
116;[0 0 3 7];[0 0 3 7];;
