time;surface;reduction;melodyPC;melodyMIDI
85.5;[0 0 3 7 14];;;
85.75;[0 0 3 7];;;
86;[0 0 3 7 17];;;
86.25;[0 0 3 7];;;
86.5;[0 0 3 7 14];;;
86.75;[0 0 3 7];;;
grouping;87;-------;-------;-------
87;[7 0 4 7];[7 0 4 7];;
88.5;[7 0 4 7 8];;;
89;[7 0 4 7 11];[7 0 4 7];;
89.5;[7 0 4 7];;;
90;[7 0 4 7 15];[7 0 4 7 15];;
91.5;[7 0 3 7 13];;;
92;[7 0 3 7];;;
92.25;[7 0 3 7 11];;;
92.5;[3 0 4 7 11];;;
92.75;[7 0 3 7];;;
93;[0 0 3 7];[0 0 3 7];;
94.5;[0 0 3 7];[0 0 3 7];;
95;[0 0 3 7];;;
95.5;[0 0 3 7 14];;;
96;[0 0 3 7];[0 0 3 7];;
grouping;97.5;-------;-------;-------
97.5;[0 0 3 7 11];[0 0 3 7 11];;
98;[0 0 3 7];;;
98.5;[0 0 3 7 14];;;
grouping;99;-------;-------;-------
99;[0 0 3 7];[0 0 3 7];;
101;[0 0 3 7];[0 0 3 7];;
101.25;[0 0 3 7];;;
101.5;[8 0 4 7 11];;;
101.75;[0 0 3 7 18];;;
102;[0 0 3 7];[0 0 3 7];;
102.25;[0 0 3 7];;;
102.5;[0 0 3 7 14];;;
102.75;[0 0 3 7];;;
grouping;103;-------;-------;-------
103;[0 0 3 7];[0 0 3 7];;
103.5;[0 0 3 7 18];;;
104;[8 0 4 7 11];;;
104.5;[0 0 3 7];;;
105;[0 0 3 7 18];[0 0 3 7];;
105.5;[0 0 3 7];;;
106;[0 0 3 7];[0 0 3 7];;
106.25;[0 0 3 7 14];;;
106.5;[0 0 3 7];;;
107;[7 0 4 7];[7 0 4 7];;
107.5;[7 0 4 7 8];;;
108;[7 0 4 7 11];[7 0 4 7];;
108.5;[7 0 4 7];;;
109;[0 0 3 7 11];[0 0 3 7];;
109.25;[0 0 3 7];;;
109.5;[8 0 4 7 11];;;
109.75;[0 0 3 7 18];;;
110;[0 0 3 7];;;
111;[0 0 3 7];[0 0 3 7];;
111.25;[0 0 3 7];;;
111.5;[8 0 4 7 11];;;
111.75;[0 0 3 7 18];;;
112;[0 0 3 7];[0 0 3 7];;
112.25;[0 0 3 7];;;
112.5;[0 0 3 7 14];;;
112.75;[0 0 3 7];;;
113;[0 0 3 7 11];[0 0 3 7];;
113.25;[0 0 3 7];;;
113.5;[8 0 4 7 11];;;
113.75;[0 0 3 7 18];;;
114;[0 0 3 7];;;
grouping;115;-------;-------;-------
115;[0 0 3 7];[0 0 3 7];;
115.5;[0 0 3 7];;;
