time;surface;reduction;melodyPC;melodyMIDI
65.75;[7 0 4 7];;;
66;[0 0 3 7];[0 0 3 7];;
66.25;[0 0 3 7 14];;;
66.5;[0 0 3 7];;;
66.75;[0 0 3 7 18];;;
67;[0 0 3 7];;;
67.25;[0 0 3 7 9];;;
67.5;[0 0 3 7 10];;;
67.75;[0 0 3 7 11];;;
68;[0 0 3 7];[0 0 3 7];;
68.5;[0 0 3 7];;;
69;[0 0 3 7];;;
69.5;[0 0 3 7];;;
