time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];4;73
1;[0 0 4 7];[0 0 4 7];4;73
1.5;[7 0 5 10];;5;74
2;[7 0 4 7];[7 0 4 7];7;76
3;[0 0 4 7];[0 0 4 7];4;73
4;[9 0 3 10];[5 0 4 7];0;69
4.5;[5 0 4 7];;;
5;[10 0 4 7];[10 0 4 7];2;71
5.5;[10 0 4 7 11];;;
6;[0 0 4 7];[0 0 4 7];4;73
7;[5 0 4 7];[5 0 4 7];5;74
grouping;8;-------;-------;-------
8;[0 0 4 7];[0 0 4 7];4;73
9;[7 0 4 7];[7 0 4 7];2;71
9.5;[7 0 4 7 10];[7 0 4 7 10];;
10;[9 0 3 7];[9 0 3 7];0;69
10.5;[0 0 4 7];;;
11;[5 0 4 7];[5 0 4 7];0;69
11.5;[5 0 4 7 14];;;
12;[5 0 4 7];;;
12.5;[2 0 3 7 9];;2;71
13;[0 0 4 7];[0 0 4 7];4;73
13.5;[0 0 4 7 14];;;
14;[0 0 4 7];[0 0 4 7];4;73
14.5;[0 0 4 7 17];;;
15;[2 0 5 10];[7 0 4 7];2;71
15.5;[0 0 7];;0;69
16;[7 0 4 7];[7 0 4 7 10];2;71
16.5;[7 0 4 7 10];;;
17;[0 0 4 7];[0 0 4 7];0;69
grouping;20;-------;-------;-------
20;[0 0 4 7];[0 0 4 7];4;73
21;[7 0 4 7];[7 0 4 7];2;71
21.5;[7 0 4 7 10];[7 0 4 7 10];;
22;[4 0 4 7];[4 0 4 7];4;73
23;[9 0 3 7];[9 0 3 7];0;69
23.5;[9 0 3 7 10];;;
24;[2 0 4 7];[2 0 4 7];9;66
24.5;[2 0 4 7 10];[2 0 4 7 10];;
25;[7 0 4 7];[7 0 4 7];11;68
26;[9 0 3 10];[6 0 3 6];0;69
26.5;[6 0 3 6];;;
27;[7 0 4 7];[7 0 4 7];2;71
grouping;28;-------;-------;-------
28;[4 0 4 7];[4 0 4 7];4;73
29;[9 0 3 7];[9 0 3 7];0;69
29.5;[0 0 4 7];;;
30;[5 0 4 7];[5 0 4 7];0;69
30.5;[5 0 4 7 18];;;
31;[0 0 4 7];[0 0 4 7];0;69
31.5;[2 0 5 10 15];;;
32;[9 0 3 7];;;
32.5;[11 0 3];;2;71
33;[9 0 3 7];[9 0 3 7];4;73
34;[0 0 4 7];[0 0 4 7];4;73
34.5;[0 0 4 7 17];;;
35;[2 0 5 10];[7 0 4 7];2;71
35.5;[0 0 7];;0;69
36;[7 0 4 7];[7 0 4 7];2;71
36.5;[7 0 4 7 10];[7 0 4 7 10];;
37;[0 0 4 7];[0 0 4 7];0;69
