time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;3;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];0;63
1;[5 0 4 7];[5 0 4 7];0;63
1.5;[5 0 4 7 11];;;
2;[2 0 3 7];[2 0 3 7];2;65
2.5;[2 0 3 6];;;
2.75;[2 0 3 7];;;
3;[4 0 4 7];[4 0 4 7];4;67
3.5;[4 0 4 7 10];[4 0 4 7 10];2;65
4;[9 0 3 7 14];[9 0 3 7];0;63
4.5;[9 0 3 7];;;
4.75;[9 0 3 7 14];;;
5;[9 0 3 7];[9 0 3 7];4;67
5.5;[9 0 3 7 10];;;
6;[0 0 3 6];[11 0 4 7];6;69
6.5;[11 0 4 7];;;
7;[4 0 3 7];[4 0 3 7];7;70
grouping;8;-------;-------;-------
8;[4 0 3 7];[4 0 3 7];7;70
9;[5 0 4 7 11];[7 0 4 7 10];5;68
9.5;[7 0 4 7 10];;;
10;[0 0 4 7 14];[0 0 4 7];4;67
10.5;[0 0 4 7];;;
11;[2 0 4 7 10];[4 0 4 7 10];2;65
11.5;[4 0 4 7 10];;;
12;[9 0 3 7];[9 0 3 7];0;63
12.5;[11 0 5 10 15];;2;65
13;[9 0 3 7];[9 0 3 7];4;67
13.5;[9 0 3 7 10];;;
14;[2 0 4 7 10];[2 0 4 7 10];6;69
15;[7 0 4];[7 0 4];7;70
grouping;16;-------;-------;-------
16;[2 0 3 7];[2 0 3 7];9;72
16.5;[2 0 3 7 10];;;
17;[7 0 4 7 10];[7 0 4 7 10];7;70
17.5;[4 0 3 10];;;
18;[5 0 4 7 11];[7 0 4 7 10];5;68
18.25;[11 0 5 10 18];;;
18.5;[11 0 3 6 13];;;
19;[0 0 4 7];[0 0 4 7];4;67
19.5;[0 0 4 11];;;
19.75;[0 0 4 11];;;
20;[5 0 4 7];[5 0 4 7];5;68
20.5;[7 0 5 10];;;
21;[2 0 3 7 10];[2 0 3 7 10];2;65
21.5;[11 0 3 6];;;
21.75;[2 0 3 7];;;
22;[7 0 4 7];[7 0 4 7];;
22.5;[7 0 4 7];;;
23;[0 0 4 7];[0 0 4 7];0;63
grouping;24;-------;-------;-------
24;[0 0 4 7];[0 0 4 7];0;75
24.5;[2 0 3 10];;;
25;[0 0 4 7];[0 0 4 7];0;75
26;[2 0 4 7 10];[2 0 4 7 10];0;75
27;[7 0 4 7 14];[7 0 4 7];11;74
27.5;[7 0 4 7 14];;;
27.75;[2 0 3 7 9];;;
28;[0 0 4 7 10];[0 0 4 7 10];7;70
29;[5 0 4 7];[5 0 4 7];9;72
29.5;[5 0 4 5 14];;;
30;[5 0 4 7];[5 0 4 7];9;72
31;[0 0 4 7];[0 0 4 7];4;67
tonality;10;[0 2 4 5 7 9 11];-------;-------
grouping;32;-------;-------;-------
32;[2 0 3 7];[2 0 3 7];5;75
32.5;[2 0 3 7 10];;;
33;[7 0 4 7 10];[7 0 4 7 10];5;75
33.5;[5 0 4 7 14];;;
34;[7 0 4 10];[7 0 4 10];5;75
35;[0 0 4 7];[0 0 4 7];4;74
35.5;[4 0 3 7 10];;;
36;[0 0 4 7];[0 0 4 7];0;70
37;[9 0 3 5];[2 0 3 7 10];2;72
37.5;[11 0 3 10];;;
37.75;[2 0 7];;;
38;[7 0 4 7];[7 0 4 7];2;72
38.5;[7 0 4 7 10];[7 0 4 7 10];;
39;[0 0 4];[0 0 4];0;70
tonality;3;[0 2 4 5 7 9 11];-------;-------
grouping;40;-------;-------;-------
40;[0 0 4 7];[0 0 4 7];4;67
40.5;[2 0 5 10 15];;5;68
41;[0 0 4 7];[0 0 4 7];7;70
41.5;[0 0 4 7 10];[0 0 4 7 10];;
42;[5 0 4 7];[5 0 4 7];9;72
42.5;[5 0 4 7 18];;;
43;[0 0 4 7];[0 0 4 7];7;70
43.5;[0 0 4 7 10];[0 0 4 7 10];;
44;[10 0 3 6];[9 0 4 7];4;67
44.5;[9 0 4 7];;;
45;[2 0 3 7 14];[2 0 3 7];5;68
45.5;[2 0 3 7];;;
45.75;[2 0 3 7 10];;;
46;[11 0 3 6 9];[11 0 3 6 9];;
46.5;[11 0 3 6 9];;;
47;[9 0 3 7];[9 0 3 7];4;67
grouping;48;-------;-------;-------
48;[10 0 4 7];[10 0 4 7];2;65
49;[0 0 4 7 10];[0 0 4 7 10];4;67
50;[5 0 4 7];[5 0 4 7];5;68
51;[7 0 4 7];[7 0 4 7];7;70
51.5;[7 0 4 7 10];;;
52;[4 0 3 7];[1 0 3 6];7;70
52.5;[1 0 3 6];;;
53;[2 0 3 7];[2 0 3 7];5;68
53.5;[11 0 3 6];;;
54;[0 0 4 7];[0 0 4 7];4;67
54.5;[0 0 4 7 17];;;
55;[2 0 5 10];[7 0 4 7];2;65
55.5;[7 0 4 7];;;
grouping;56;-------;-------;-------
56;[7 0 4 7];[7 0 4 7];7;70
57;[2 0 4 7];[2 0 4 7];9;72
58;[7 0 4 7 10];[7 0 4 7 10];11;74
59;[0 0 4 7];[0 0 4 7];0;75
59.5;[9 0 3 7 9];;;
60;[4 0 3 7];[4 0 3 7];11;74
60.5;[7 0 4 7];;;
61;[9 0 4 7 10];[9 0 4 7 10];9;72
62;[11 0 4 7 10];[11 0 4 7 10];9;72
63;[4 0 3 7];[4 0 3 7];7;70
grouping;64;-------;-------;-------
64;[5 0 4 7];[5 0 4 7];0;63
65;[7 0 4 7 10];[7 0 4 7 10];2;65
65.5;[4 0 3 7 10];;;
66;[0 0 4 7 14];[0 0 4 7];4;67
66.5;[0 0 4 7];;;
67;[7 0 4 7 10];[7 0 4 7 10];5;68
67.5;[7 0 4 7 10];;;
68;[0 0 4 7];[0 0 4 7];4;67
68.5;[0 0 4 7];;;
69;[2 0 3 7 10];[2 0 3 7 10];2;65
69.5;[11 0 3 6];;;
69.75;[2 0 3 7];;;
70;[7 0 4 7];[7 0 4 7];;
70.5;[7 0 4 7];[7 0 4 7 10];;
70.75;[7 0 4 7 10];;;
71;[0 0 4 7];[0 0 4 7];0;63
