time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[7 0 4 7];[7 0 4 7];7;74
0.5;[7 0 4 7 10];[7 0 4 7 10];;
1;[0 0 4 7];[0 0 4 7];7;74
2;[2 0 5 10];[7 0 4 7];7;74
2.5;[7 0 4 7];;;
3;[0 0 4 7];[0 0 4 7];7;74
3.5;[9 0 3 7];;9;76
4;[10 0 4 7];[0 0 4 7 10];10;77
4.5;[7 0 3 7 9];;;
5;[5 0 4 7];[5 0 4 7];9;76
5.5;[5 0 4];;;
5.75;[5 0 4 5];;;
6;[7 0 5 10];[0 0 4 7];7;74
6.5;[0 0 4 7];;;
7;[5 0 4 7];[5 0 4 7];5;72
grouping;8;-------;-------;-------
8;[7 0 4 7];[7 0 4 7];7;74
9;[0 0 4 7];[0 0 4 7];4;71
9.5;[2 0 3 10];;2;69
10;[0 0 4 7];[0 0 7];0;67
10.5;[7 0 4 7];;2;69
tonality;2;[0 2 4 5 7 9 11];-------;-------
11;[2 0 3 7];[2 0 3 7];9;71
11.5;[5 0 4 11];;;
12;[7 0 4 7 10];[7 0 4 7];11;73
12.5;[7 0 4 7];;;
13;[0 0 4 7];[0 0 4 7];0;74
13.5;[0 0 4];;;
14;[2 0 5 10 15];[7 0 4 7 10];2;76
14.5;[7 0 4 7 10];;;
15;[0 0 4];[0 0 4];0;74
grouping;16;-------;-------;-------
16;[5 0 4 7];[5 0 4 7];0;74
16.5;[9 0 3 10];;;
17;[5 0 4 7];[5 0 4 7];5;79
17.5;[2 0 3 7 9];;;
18;[0 0 4 7];[0 0 4 7];4;78
18.5;[5 0 4 7 11];;;
19;[7 0 4 7];[7 0 4 7];2;76
19.5;[7 0 4 7 10];[7 0 4 7 10];;
20;[4 0 4 7];[4 0 4 7];4;78
20.5;[4 0 4 7 10];[4 0 4 7 10];;
21;[5 0 4 7];[5 0 4 7];5;79
21.5;[0 0 4 5];;4;78
22;[7 0 4 7];[7 0 4 7];2;76
22.5;[7 0 4 7 10];[7 0 4 7 10];;
23;[0 0 4 7];[0 0 4 7];0;74
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;24;-------;-------;-------
24;[0 0 4 7];[0 0 4 7];7;74
24.5;[0 0 4 7 11];;;
25;[9 0 3 7];[9 0 3 7];0;79
25.5;[7 0 5 10];;;
26;[7 0 5 10];[0 0 4 7];7;74
26.5;[0 0 4 7];;;
27;[5 0 4 7];[5 0 4 7];9;76
27.5;[5 0 4 7 14];;;
28;[9 0 3 7];[5 0 4 7];4;71
28.5;[5 0 4 7];;5;72
29;[7 0 4 7];[7 0 4 7];7;74
29.5;[1 0 3 6];[1 0 3 6];;
30;[2 0 3 7];[2 0 3 7];5;72
30.5;[2 0 3 7];;;
30.75;[2 0 3 6];;;
31;[9 0 4 7];[9 0 4 7];4;71
grouping;32;-------;-------;-------
32;[0 0 4 7];[0 0 4 7];4;71
33;[7 0 4 7];[7 0 4 7];2;69
33.5;[4 0 3 7 10];;4;71
34;[5 0 4 7];[2 0 3 7];5;72
34.5;[2 0 3 7 9];;;
35;[0 0 4 7];[0 0 4 7];4;71
35.5;[0 0 4 7];;;
36;[2 0 3 7];[2 0 3 7];2;69
36.5;[2 0 3 7 14];;;
37;[2 0 4 7];[2 0 4 7];9;64
38;[7 0 4 7];[7 0 4 7];11;66
39;[0 0 4 7];[0 0 4 7];0;67
