time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;10;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];0;70
1;[5 0 4 7];[5 0 4 7];0;70
1.5;[11 0 3 6];;2;72
2;[0 0 4 7];[0 0 4 7];4;74
3;[7 0 4 7];[7 0 4 7];2;72
3.5;[7 0 4 7 10];[7 0 4 7 10];;
4;[9 0 3 7];[9 0 3 7];0;70
5;[2 0 3 7 9];[2 0 3 7 9];11;69
6;[4 0 4 7];[4 0 4 7];;
6.5;[4 0 4 7 10];[4 0 4 7 10];;
7;[5 0 4 7];[5 0 4 7];9;67
grouping;8;-------;-------;-------
8;[9 0 3 7];[9 0 3 7];4;74
9;[2 0 3 7 10];[2 0 3 7 10];5;75
10;[7 0 4 7];[7 0 4 7];2;72
10.5;[7 0 4 7 10];[7 0 4 7 10];;
11;[0 0 4 7];[0 0 4 7];4;74
11.5;[0 0 4 7 17];;;
12;[2 0 5 10];[7 0 4 7];2;72
12.5;[7 0 4 7];;;
13;[0 0 4 7];[0 0 4 7];0;70
grouping;16;-------;-------;-------
16;[0 0 4 7];[0 0 4 7];0;70
16.5;[2 0 5 10 15];;2;72
17;[0 0 4 7];[0 0 4 7];4;74
17.5;[0 0 4 7 11];;;
18;[9 0 3 7];[9 0 3 7];4;74
18.5;[4 0 3 7 17];;;
19;[5 0 4];[5 0 4];5;75
19.5;[4 0 3 5 13];;;
20;[2 0 3 7];[2 0 3 7];5;75
20.5;[5 0 4 7 11];;;
21;[7 0 4 7];[7 0 4 7];7;77
22;[7 0 5 10];[0 0 4 7];5;75
22.5;[0 0 4 7];;4;74
23;[7 0 4 7];[7 0 4 7];2;72
grouping;24;-------;-------;-------
24;[7 0 4 7];[7 0 4 7];7;77
25;[0 0 4 7];[0 0 4 7];4;74
25.5;[0 0 4 7 14];;;
26;[0 0 4 7];[0 0 4 7];4;74
26.5;[0 0 4 7 17];;;
27;[7 0 4 7];[7 0 4 7];2;72
27.5;[11 0 3 6 9];[11 0 3 6 9];;
28;[9 0 3 7 14];[9 0 3 7];0;70
28.5;[9 0 3 7];;;
29;[2 0 3 7 9];[2 0 3 7 9];11;69
29.5;[11 0 3 10];;;
30;[4 0 4 7];[4 0 4 7];;
31;[9 0 3 7];[9 0 3 7];9;67
grouping;32;-------;-------;-------
32;[9 0 4 7];[9 0 4 7];4;74
33;[2 0 3 7];[2 0 3 7];5;75
33.5;[5 0 4 7 11];;;
34;[7 0 4 7 10];[7 0 4 7 10];2;72
34.5;[7 0 4 7];;;
35;[0 0 4 7];[0 0 4 7];4;74
35.5;[5 0 4 7 11];;;
36;[7 0 4 7];[7 0 4 7];2;72
36.5;[7 0 4 7 10];[7 0 4 7 10];;
37;[0 0 4 7];[0 0 4 7];0;70
