time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 2 3 5 7 8 10];-------;-------
grouping;0;-------;-------;-------
0;[7 0 4];[7 0 4];7;64
0.5;[7 0 4 10];;;
1;[8 0 4 7];[8 0 4 7];0;69
1.5;[5 0 3 7];;;
2;[10 0 4 7];[7 0 3 7];10;67
2.5;[7 0 3 7];;;
3;[8 0 4 7 11];[2 0 3 6];8;65
3.5;[2 0 3 6];;;
4;[3 0 4 7 14];[3 0 4 7];7;64
4.5;[3 0 4 7];;;
5;[5 0 3 7 10];[5 0 3 7 10];5;62
5.5;[8 0 3 7 9];;;
6;[5 0 3 7 9];[5 0 3 7 9];;
6.5;[5 0 3 7];;;
7;[7 0 4 7];[7 0 4 7];7;64
grouping;8;-------;-------;-------
8;[7 0 4 7];[7 0 4 7];2;71
9;[0 0 3 7];[0 0 3 7];3;72
9.5;[3 0 4 7 11];;;
10;[8 0 4 7];[8 0 4 7];3;72
10.5;[0 0 3 7];;;
11;[5 0 3 7 9];[5 0 3 7 9];2;71
11.5;[8 0 4 7 18];;3;72
11.75;[5 0 3 7 9];;5;74
12;[7 0 4 7];[7 0 4 7];2;71
12.5;[7 0 4 7 10];;;
13;[0 0 3 7];[0 0 3 7];0;69
tonality;0;[0 2 4 5 7 9 11];-------;-------
grouping;16;-------;-------;-------
16;[9 0 3 7];[9 0 3 7];0;72
16.5;[9 0 3 7 10];;;
17;[11 0 3 6];[11 0 3 6];11;71
17.5;[2 0 3 7 10];;9;69
18;[4 0 3 7];[4 0 3 7];7;67
18.5;[4 0 3 7 10];;;
19;[5 0 4 7];[5 0 4 7];9;69
19.5;[9 0 3 7 10];;;
20;[11 0 3 6];[11 0 3 6];11;71
20.5;[7 0 4 7 10];;;
21;[5 0 4 7];[5 0 4 7];0;72
21.5;[5 0 4 7 18];;;
22;[0 0 4 7];[0 0 4 7];;
22.5;[2 0 3 10];;;
23;[0 0 4 7];[0 0 4 7];0;72
grouping;24;-------;-------;-------
24;[0 0 4 7];[0 0 4 7];7;67
25;[5 0 4 7];[5 0 4 7];9;69
25.5;[2 0 3 7 14];;;
tonality;2;[0 2 3 5 7 8 10];-------;-------
26;[5 0 3 7 9];[2 0 3 6 9];5;67
26.5;[7 0 4 7 10];;;
27;[0 0 3 7];[0 0 3 7];3;65
27.5;[5 0 7 11 14];;2;64
28;[0 0 3 7];[0 0 3 7];3;65
28.5;[0 0 3 6];;;
29;[7 0 4 7];[7 0 4 7];2;64
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;32;-------;-------;-------
32;[7 0 4 7 10];[7 0 4 7 10];5;72
33;[0 0 4 7];[0 0 4 7];4;71
33.5;[2 0 5 10 15];;5;72
34;[0 0 4 7];[0 0 4 7];7;74
34.5;[0 0 4 7 11];;;
35;[5 0 4 7];[5 0 4 7];5;72
35.5;[5 0 4 6 14];;;
36;[9 0 3 7];[9 0 3 7];4;71
36.5;[9 0 3 7 10];;;
37;[2 0 3 7 10];[2 0 3 7 10];2;69
37.5;[9 0 3 5];;;
38;[7 0 4 7];[7 0 4 7];;
39;[0 0 4 7];[0 0 4 7];4;71
tonality;9;[0 2 3 5 7 8 10];-------;-------
grouping;40;-------;-------;-------
40;[3 0 4 7];[3 0 4 7];7;64
40.5;[3 0 4 7 11];;;
41;[8 0 4 7];[8 0 4 7];8;65
41.5;[2 0 3 6];;;
42;[3 0 4 11];[0 0 3 7];7;64
42.5;[0 0 3 7];;;
43;[5 0 3 7 10];[5 0 3 7 9];5;62
43.5;[5 0 3 7 9];;;
44;[10 0 4 7];[10 0 4 7];10;67
44.5;[5 0 3 7];;8;65
45;[7 0 4 7 10];[7 0 4 7 10];7;64
46;[0 0 3 7];[0 0 3 7];;
47;[7 0 4 7];[7 0 4 7];;
