time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;5;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];0;65
0.5;[7 0 4 7 17];;;
1;[9 0 3 10];[6 0 3 6];0;65
1.5;[6 0 3 6];;;
2;[7 0 4 7];[7 0 4 7];2;67
2.5;[2 0 3 5];;;
3;[0 0 4 7];[0 0 4 7];4;69
3.5;[5 0 4 7 11];;;
4;[7 0 4 7];[7 0 4 7];2;67
4.5;[4 0 3 7];;4;69
5;[5 0 4 7];[5 0 4 7];5;70
5.5;[7 0 4 7 10];[7 0 4 7 10];;
6;[0 0 4 7 14];[0 0 4 7];4;69
6.5;[0 0 4 7];;;
7;[2 0 3 7 10];[2 0 3 7 10];2;67
7.5;[11 0 3 6];;;
7.75;[2 0 3 7];;;
8;[7 0 4 7];[7 0 4 7];;
8.5;[7 0 4 7];[7 0 4 7 10];2;67
8.75;[7 0 4 7 10];;;
9;[0 0 4 7];[0 0 4 7];0;65
grouping;12;-------;-------;-------
12;[0 0 4 7];[0 0 4 7];4;69
12.5;[0 0 4 7 10];[0 0 4 7 10];;
13;[5 0 4 7];[5 0 4 7];5;70
13.5;[7 0 4 7 10];[7 0 4 7 10];;
14;[0 0 4 7 14];[0 0 4 7];4;69
14.5;[0 0 4 7];;;
15;[2 0 4 7 10];[2 0 4 7 10];2;67
15.5;[7 0 4 7];;;
16;[9 0 3 10];[6 0 3 6];0;65
16.5;[6 0 3 6];;;
17;[7 0 4 7];[7 0 4 7];11;64
17.5;[7 0 4 7 10];;;
18;[0 0 4 7];[0 0 4 7];0;65
18.5;[0 0 7];;;
19;[7 0 4 7];[7 0 4 7];2;67
grouping;20;-------;-------;-------
20;[4 0 3 7];[1 0 3 6];7;72
20.5;[1 0 3 6];;;
21;[2 0 3 7];[2 0 3 7];5;70
21.5;[11 0 3 6 9];;;
tonality;0;[0 2 4 5 7 9 11];-------;-------
22;[2 0 3 7];[2 0 3 7];9;69
22.5;[9 0 3 7 17];;;
23;[7 0 4 7];[7 0 4 7];7;67
23.5;[7 0 4 7 10];[7 0 4 7 10];5;65
24;[0 0 4 7 14];[0 0 4 7];4;64
24.5;[0 0 4 7];;;
25;[5 0 4 7];[5 0 4 7];5;65
25.5;[2 0 3 7];[2 0 3 7];;
25.75;[5 0 4 7];;;
26;[7 0 4 7];[7 0 4 7];2;62
26.5;[7 0 4 7 10];[7 0 4 7 10];;
27;[0 0 4 7];[0 0 4 7];0;60
tonality;5;[0 2 4 5 7 9 11];-------;-------
grouping;28;-------;-------;-------
28;[0 0 4 7];[0 0 4 7];4;69
28.5;[0 0 4 7 10];[0 0 4 7 10];;
29;[2 0 3 7];[11 0 3 6];5;70
29.5;[11 0 3 6];;;
30;[0 0 4 7];[0 0 4 7];4;69
30.5;[0 0 4 7 17];;;
31;[2 0 5 10];[7 0 4 7];2;67
31.5;[7 0 4 7];;;
31.75;[7 0 4 7 10];;;
32;[9 0 3 7 14];[9 0 3 7];0;65
32.5;[5 0 4 7];;;
32.75;[5 0 4 7 18];;;
33;[0 0 4 7];[0 0 4 7];4;69
33.5;[0 0 4 7 17];;;
34;[2 0 5 10];[7 0 4 7];2;67
34.5;[7 0 4 7];[7 0 4 7 10];;
34.75;[7 0 4 7 10];;;
35;[0 0 4 7];[0 0 4 7];0;65
