time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;8;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];4;72
1;[5 0 4 7];[5 0 4 7];0;68
1.5;[5 0 4 7 11];;;
2;[11 0 3 6];[11 0 3 6];2;70
3;[0 0 4 7];[0 0 4 7];4;72
3.5;[2 0 3 10];;5;73
4;[0 0 4 7];[0 0 4 7 11];7;75
4.5;[4 0 3 7 10];;;
5;[5 0 4 7 11];[5 0 4 7 11];5;73
6;[7 0 4 7 10];[7 0 4 7 10];;
7;[0 0 4 7];[0 0 4 7];4;72
grouping;8;-------;-------;-------
8;[9 0 3 7];[9 0 3 7];4;72
8.5;[5 0 4 7];;5;73
9;[0 0 4 7];[0 0 4 7];7;75
9.5;[7 0 4 7];;;
10;[0 0 4 7];[0 0 4 7];7;75
10.5;[5 0 4 14];;;
11;[7 0 4 7];[7 0 4 7];2;70
11.5;[2 0 3 7 17];[7 0 4 7 10];;
12;[4 0 3 7];[4 0 3 7];4;72
13;[9 0 3 10];[5 0 4 7];0;68
13.5;[9 0 3 10 14];;;
14;[6 0 3 6];[6 0 3 6];;
15;[7 0 4 7];[7 0 4 7];11;67
grouping;16;-------;-------;-------
16;[7 0 4 7 10];[7 0 4 7 10];7;63
16.5;[2 0 3 7 17];;;
17;[0 0 4 7];[0 0 4 7];0;68
18;[2 0 3 7];[11 0 3 6];2;70
18.5;[11 0 3 6];;;
19;[0 0 4];[0 0 4];4;72
19.5;[2 0 3 10 14];;;
20;[0 0 4 7];[0 0 4 7];4;72
20.5;[0 0 4 7 17];;;
21;[7 0 4 7];[7 0 4 7];2;70
grouping;24;-------;-------;-------
24;[4 0 4 7];[4 0 4 7];4;72
25;[9 0 3 7];[9 0 3 7];0;68
25.5;[5 0 4 7];;;
26;[4 0 3 7 10];[7 0 4 7];2;70
26.5;[7 0 4 7];;;
27;[0 0 4 7];[0 0 4 7];4;72
27.5;[2 0 5 10 15];;5;73
28;[9 0 4 7 10];[9 0 4 7 10];7;75
29;[2 0 3 7];[2 0 3 7];5;73
29.5;[4 0 3 10 13];;;
30;[2 0 3 7];[2 0 3 7];;
30.5;[7 0 4 7 10];;;
31;[9 0 4 7];[9 0 4 7];4;72
grouping;32;-------;-------;-------
32;[9 0 3 7];[9 0 3 7];4;72
32.5;[5 0 4 7];[5 0 4 7];5;73
33;[7 0 4 7];[7 0 4 7];7;75
33.5;[7 0 4 7 10];[7 0 4 7 10];;
34;[0 0 4 7];[0 0 4 7];7;75
34.5;[0 0 4 7 11];[0 0 4 7 11];;
tonality;5;[0 2 3 5 7 8 10];-------;-------
35;[5 0 4 7 10];[5 0 4 7 10];5;70
35.5;[2 0 3 7 10];[2 0 3 7 10];;
36;[2 0 5 10];[7 0 4 7];7;72
36.5;[7 0 4 7];;;
37;[0 0 3 7 14];[0 0 3 7];3;68
37.5;[3 0 4 11];;;
38;[0 0 3 7];;;
38.5;[0 0 3 7 17];;;
39;[7 0 4 7];[7 0 4 7];2;67
tonality;8;[0 2 4 5 7 9 11];-------;-------
grouping;40;-------;-------;-------
40;[4 0 3];[4 0 3];7;63
41;[9 0 3 7 10];[9 0 3 7];0;68
41.5;[5 0 4 7];;;
42;[4 0 3 7 10];[7 0 4 7];2;70
42.5;[11 0 3 6];;;
43;[0 0 4];[0 0 4 7];4;72
43.5;[0 0 4 7 11];;;
44;[5 0 4 7];[5 0 4 7];5;73
44.5;[7 0 5 10 16];;;
45;[5 0 4 7 11];[5 0 4 7 11];4;72
46;[7 0 4 7];[7 0 4 7];2;70
46.5;[4 0 3 7 10];[7 0 4 7 10];;
46.75;[7 0 4 7 10];;;
47;[0 0 4 7];[0 0 4 7];0;68
