time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];7;74
1;[5 0 4 7];[5 0 4 7];9;76
1.5;[5 0 4 7 11];;;
2;[7 0 4 7];[7 0 4 7];7;74
2.5;[7 0 4 7 10];[7 0 4 7 10];5;72
3;[9 0 3 7];[9 0 3 7];4;71
3.5;[5 0 4 7];;5;72
4;[0 0 4 7];[0 0 4 7];7;74
4.5;[5 0 4 7 14];;;
5;[7 0 4 7];[7 0 4 7];2;69
grouping;7;-------;-------;-------
7;[0 0 4 7];[0 0 4 7];4;71
7.5;[0 0 4 7 11];;;
8;[6 0 3 6];[6 0 3 6];6;73
9;[7 0 4 7];[7 0 4 7];7;74
grouping;12;-------;-------;-------
12;[0 0 4 7];[0 0 4 7];7;74
13;[5 0 4 7];[5 0 4 7];9;76
13.5;[5 0 4 7 11];;;
14;[7 0 4 7];[7 0 4 7];7;74
14.5;[9 0 3 10];;;
15;[7 0 4 7 10];[7 0 4 7 10];2;69
15.5;[0 0 4 7];;4;71
16;[2 0 3 7];[11 0 3 6];5;72
16.5;[11 0 3 6];;;
17;[0 0 4 7];[0 0 4 7];4;71
17.5;[0 0 4 7 17];;;
18;[7 0 4 7];[7 0 4 7];2;69
18.5;[7 0 4 7 10];[7 0 4 7 10];;
19;[0 0 4 7];[0 0 4 7];0;67
grouping;20;-------;-------;-------
20;[0 0 4 7];[0 0 4 7];0;67
21;[7 0 4 7];[7 0 4 7];2;69
21.5;[4 0 3 7 10];;4;71
22;[5 0 4 7];[5 0 4 7];5;72
22.5;[2 0 3 7 9];;;
23;[0 0 4 7];[0 0 4 7];4;71
23.5;[5 0 4 7 11];;5;72
tonality;2;[0 2 4 5 7 9 11];-------;-------
24;[0 0 4 7];[0 0 4 7];0;74
24.5;[2 0 3 10 14];;;
25;[0 0 4 7];[0 0 4 7];0;74
25.5;[2 0 5 10 15];;;
26;[0 0 4 7];[0 0 4 7];7;69
26.5;[7 0 4 7 17];;;
