time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[0 0 4 7];[0 0 4 7];0;67
0.5;[0 0 4 7 11];;;
1;[9 0 3 7];[9 0 3 7];0;67
1.5;[9 0 3 7 10];;;
2;[5 0 4 7];[5 0 4 7];0;67
2.5;[5 0 4 7 11];;;
3;[2 0 3 7];[11 0 3 6];2;69
3.5;[11 0 3 6];;;
4;[0 0 4 7];[0 0 4 7];4;71
4.5;[0 0 4 10];;;
5;[5 0 4 7];[5 0 4 7];5;72
5.5;[5 0 4 7 11];;4;71
6;[2 0 5 10];[7 0 4 7];2;69
6.5;[7 0 4 7];[7 0 4 7 10];;
6.75;[7 0 4 7 10];;;
7;[0 0 4 7];[0 0 4 7];0;67
grouping;9;-------;-------;-------
9;[7 0 4 7];[7 0 4 7];2;69
10;[2 0 3 7];[2 0 3 7];2;69
10.5;[4 0 3 10];;;
11;[5 0 4 11];[2 0 3 7];9;64
11.5;[2 0 3 7];;;
12;[7 0 4 7 14];[7 0 4 7];11;66
12.5;[4 0 3 7];[7 0 4 7 10];;
12.75;[7 0 4 7 10];;;
13;[9 0 3 7];[9 0 3 7];0;67
13.5;[9 0 3];;;
14;[2 0 5 10];[7 0 4 7];2;69
14.5;[7 0 4 7];;;
15;[0 0 4 7];[0 0 4 7];0;67
grouping;16;-------;-------;-------
16;[0 0 4 7];[0 0 4 7];0;67
17;[7 0 4 7];[7 0 4 7];7;74
17.5;[7 0 4 10];;;
18;[0 0 4 7];[0 0 4 7];7;74
18.5;[7 0 4 7];;;
19;[9 0 3 7];[9 0 3 7];9;76
19.5;[5 0 4 7];;;
20;[4 0 3 7];[7 0 4 7 10];7;74
20.5;[7 0 4 7 10];;5;72
21;[0 0 4 7];[0 0 4 7];4;71
21.5;[0 0 4 7 11];;;
22;[6 0 3 6];[6 0 3 6];6;73
23;[7 0 4 7];[7 0 4 7];7;74
grouping;24;-------;-------;-------
24;[7 0 4 7];[7 0 4 7];7;74
24.5;[7 0 4 7 10];[7 0 4 7 10];;
25;[0 0 4 7];[0 0 4 7];7;74
25.5;[2 0 5 10 15];;;
26;[0 0 4 7];[0 0 4 7];7;74
26.5;[0 0 4 7];;;
27;[5 0 4 7];[5 0 4 7];9;76
27.5;[5 0 4 7 11];;;
28;[7 0 4 7];[7 0 4 7];7;74
28.5;[7 0 4 7 10];[7 0 4 7 10];5;72
29;[0 0 4 7 14];[0 0 4 7];4;71
29.5;[0 0 4 7];;;
30;[2 0 5 10];[7 0 4 7];2;69
30.5;[7 0 4 7];;;
30.75;[7 0 4 7 10];;;
31;[0 0 4 7];[0 0 4 7];0;67
grouping;33;-------;-------;-------
33;[5 0 4 7];[5 0 4 7];9;64
33.5;[5 0 4 7 11];;;
34;[11 0 3 6];[11 0 3 6];11;66
35;[0 0 4 7];[0 0 4 7];0;67
35.5;[0 0 4];;;
36;[9 0 3 7 9];[2 0 4 7 10];9;64
36.5;[11 0 3 7 10];;;
36.75;[2 0 4 7];;;
37;[7 0 4 7];[7 0 4 7];7;62
37.5;[4 0 3 7];;;
38;[2 0 4 7];[2 0 4 7];6;61
38.5;[11 0 3 7];[2 0 4 10];;
38.75;[2 0 4 10];;;
39;[7 0 4 7];[7 0 4 7];7;62
grouping;41;-------;-------;-------
41;[9 0 3 7];[9 0 3 7];0;67
41.5;[9 0 3 7 10];;;
42;[5 0 4 7];[5 0 4 7];0;67
42.5;[5 0 4 7 11];;;
43;[2 0 3 7];[11 0 3 6];2;69
43.5;[11 0 3 6];;;
44;[0 0 4 7];[0 0 4 7];4;71
44.5;[0 0 4 10];[0 0 4 10];;
45;[5 0 4 7];[5 0 4 7];5;72
45.5;[5 0 4 7 11];;4;71
46;[2 0 5 10];[7 0 4 7];2;69
46.5;[7 0 4 7];[7 0 4 7 10];;
46.75;[7 0 4 7 10];;;
47;[0 0 4 7];[0 0 4 7];0;67
tonality;2;[0 2 4 5 7 9 11];-------;-------
grouping;49;-------;-------;-------
49;[0 0 4 7];[0 0 4 7];7;69
49.5;[2 0 5 10 15];;;
50;[0 0 4 7];[0 0 4 7];7;69
50.5;[7 0 5 10];;;
51;[7 0 4 7];[7 0 4 7];2;64
51.5;[7 0 4 7 10];;;
52;[0 0 4 7];[0 0 4 7];4;66
53;[2 0 3 7 10];[2 0 3 7 10];5;67
53.5;[9 0 3 7 17];;4;66
54;[7 0 4 7];[7 0 4 7];2;64
54.5;[7 0 4 7];[7 0 4 7 10];;
54.75;[7 0 4 7 10];;;
55;[0 0 4 7];[0 0 4 7];0;62
tonality;7;[0 2 4 5 7 9 11];-------;-------
56;[0 0 4 7 10];[0 0 4 7 10];10;65
57;[5 0 4 7];[5 0 4 7];9;64
58;[5 0 4 7];;5;60
58.5;[5 0 4 7 11];;;
59;[2 0 3 7];[2 0 3 7];9;64
60;[7 0 4 7];[7 0 4 7];11;66
60.5;[7 0 4 7 10];[7 0 4 7 10];;
61;[0 0 4 7];[0 0 4 7];0;67
61.5;[0 0 7];;;
62;[7 0 4 7];[7 0 4 7];2;69
62.5;[7 0 4 7 10];[7 0 4 7 10];;
63;[0 0 4];[0 0 4];0;67
