time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 2 3 5 7 8 10];-------;-------
grouping;0;-------;-------;-------
0;[0 0 3 7];[0 0 3 7];0;69
1;[0 0 3 7];[0 0 3 7];0;69
2;[7 0 4 7];[7 0 4 7];2;71
3;[0 0 3 7];[0 0 3 7];3;72
4;[5 0 4 7];[5 0 4 7];5;74
5;[10 0 4 7];[10 0 7];2;71
5.5;[10 0 4 7 11];;;
6;[10 0 4];;2;71
6.5;[3 0 7 11 14];;3;72
7;[10 0 4 7];;5;74
grouping;8;-------;-------;-------
8;[7 0 4 7];[7 0 4 7];7;76
9;[0 0 3 7];[0 0 3 7];3;72
9.5;[3 0 4 7 11];;;
10;[8 0 4 7];[8 0 4 7];0;69
10.5;[0 0 3 7];;;
11;[5 0 3 7 9];[5 0 3 7 9];2;71
12;[7 0 4 7];[7 0 4 7];2;71
12.5;[7 0 4 7 10];[7 0 4 7 10];;
13;[0 0 3 7];[0 0 3 7];0;69
grouping;16;-------;-------;-------
16;[0 0 3 7];[0 0 3 7];7;76
17;[2 0 3 10];[11 0 3 6];5;74
17.5;[11 0 3 6];;;
18;[0 0 3 7];[0 0 3 7];3;72
19;[5 0 3 7 9];[5 0 3 7 9];2;71
19.5;[7 0 4 7];;;
20;[8 0 4 11];[5 0 3 7];0;69
20.5;[5 0 3 7];;;
21;[7 0 4 7];[7 0 4 7];2;71
grouping;24;-------;-------;-------
24;[7 0 4 7];[7 0 4 7];2;71
25;[0 0 3 7];[0 0 3 7];3;72
26;[10 0 4 7];[10 0 4 7];5;74
27;[3 0 4 7];[3 0 4 7];7;76
27.5;[7 0 3 7 10];;;
28;[0 0 3 7];[0 0 3 7];3;72
28.5;[0 0 3 7 10];;;
29;[5 0 4 7];[5 0 4 7];5;74
29.5;[7 0 5 10];;;
30;[10 0 7];[5 0 4 10];5;74
30.5;[5 0 4 10];;3;72
31;[10 0 4 7];[10 0 4 7];2;71
grouping;32;-------;-------;-------
32;[10 0 4 7 10];[10 0 4 7 10];2;71
33;[3 0 4 7];[3 0 4 7];3;72
34;[5 0 3 7];[2 0 3 6];5;74
34.5;[2 0 3 6];;;
35;[3 0 4];[3 0 4];7;76
35.5;[3 0 4 14];;;
36;[0 0 3 7 14];[0 0 3 7];3;72
36.5;[0 0 3 7];;;
37;[2 0 3 10];[10 0 4 7];5;74
37.5;[5 0 5 10];;;
38;[5 0 4 7];[5 0 4 7 10];5;74
38.5;[0 0 3 7 17];;3;72
39;[10 0 4 7];[10 0 4 7];2;71
grouping;40;-------;-------;-------
40;[7 0 4 7];[7 0 4 7];7;76
41;[0 0 3 7];[0 0 3 7];3;72
41.5;[7 0 3 7];;2;71
42;[8 0 4 7];[8 0 4 7];0;69
42.5;[0 0 3 7];;;
43;[5 0 3 7 9];[5 0 3 7 9];2;71
44;[7 0 4 7];[7 0 4 7];2;71
44.5;[7 0 4 7 10];[7 0 4 7 10];;
45;[0 0 4 7];[0 0 4 7];0;69
