time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;2;[0 2 3 5 7 8 10];-------;-------
grouping;0;-------;-------;-------
0;[0 0 3 7];[0 0 3 7];7;69
1;[0 0 5 10];[5 0 3 7];0;74
1.5;[5 0 3 7];;;
2;[7 0 3 7 10];[7 0 3 7 10];10;72
3;[8 0 4 7];[8 0 4 7];8;70
3.5;[0 0 3 7];;7;69
tonality;5;[0 2 4 5 7 9 11];-------;-------
4;[2 0 3 7 10];[2 0 3 7 10];5;70
4.5;[11 0 3 6];;;
5;[0 0 4 7];[0 0 4 7];4;69
5.5;[0 0 4 7 17];;;
6;[2 0 5 10];[7 0 4 7];2;67
6.5;[7 0 4 7];;;
7;[0 0 4 7];[0 0 4 7];4;69
7.5;[7 0 5 10];;5;70
8;[2 0 3 7 10];[2 0 3 7 10];2;67
8.5;[2 0 3 10];;;
9;[7 0 4 7];[7 0 4 7];;
9.5;[7 0 4 7];;;
10;[0 0 4 7];[0 0 4 7];0;65
tonality;2;[0 2 3 5 7 8 10];-------;-------
grouping;12;-------;-------;-------
12;[3 0 4 7];[3 0 4 7];7;69
12.5;[8 0 4 7];;8;70
13;[10 0 4 7];[0 0 4 7 10];10;72
13.5;[0 0 4 7 10];;;
14;[5 0 4 7];[5 0 4 7];9;71
14.5;[5 0 4 7 10];[5 0 4 7 10];;
15;[2 0 3 7];[11 0 3 6];;
15.5;[11 0 3 6];;11;73
16;[0 0 4 7];[0 0 4 7];0;74
16.5;[6 0 3 6];[6 0 3 6];;
17;[7 0 3 7];[7 0 3 7];10;72
17.5;[2 0 5 10];;0;74
18;[7 0 3 7];[7 0 3 7];2;76
19;[0 0 3 7];[0 0 3 7];0;74
19.5;[0 0 3 7 10];;10;72
20;[9 0 5 10];[2 0 4 7];9;71
20.5;[9 0 5 10];;;
21;[2 0 4 7];[2 0 4 7 10];;
21.5;[2 0 4 7 10];;;
22;[7 0 4 7];[7 0 4 7];7;69
grouping;24;-------;-------;-------
25;[7 0 4 7];[7 0 4 7];7;69
26;[5 0 4 7];[5 0 4 7];5;67
27;[7 0 4 7];[7 0 4 7];2;64
28;[0 0 3 7 14];[0 0 3 7];3;65
29;[0 0 3 7];[0 0 3 7];;
30;[7 0 4 7];[7 0 4 7];2;64
grouping;32;-------;-------;-------
32;[0 0 3 7];[0 0 3 7];0;62
33;[7 0 4 7];[7 0 4 7];2;64
34;[0 0 3 7];[0 0 3 7];3;65
34.5;[8 0 4 7];;;
35;[7 0 3 7 10];[10 0 4 7];5;67
35.5;[10 0 4 7];;;
36;[3 0 4 7];[3 0 4 7];7;69
36.5;[3 0 4 7];;;
37;[2 0 3 7 13];[9 0 3 6];9;71
37.5;[9 0 3 6];;;
38;[11 0 3 6];[11 0 3 6];11;73
39;[0 0 3 7];[0 0 3 7];0;74
39.5;[5 0 3 7 9];;;
40;[0 0 3 7];[0 0 3 7];0;74
40.5;[2 0 5 10];;;
40.75;[0 0 7];;;
41;[7 0 4 7];[7 0 4 7];11;73
42;[0 0 4 7];[0 0 4 7];0;74
