time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;2;[0 2 4 5 7 9 11];-------;-------
grouping;0;-------;-------;-------
0;[7 0 4 7];[7 0 4 7];7;69
1;[0 0 4 7];[0 0 4 7];4;66
1.5;[0 0 4 7 11];;;
2;[0 0 4 7];[0 0 4 7];0;62
2.5;[2 0 5 10];;;
3;[0 0 4 7];[0 0 4 7];7;69
3.5;[2 0 5 10];;;
4;[0 0 4 7];[0 0 4 7];7;69
4.5;[0 0 4 7];;;
5;[5 0 4 7];[5 0 4 7];9;71
grouping;8;-------;-------;-------
8;[5 0 4 7];[5 0 4 7];9;71
9;[7 0 4 7 10];[7 0 4 7 10];2;64
9.5;[2 0 3 10];;;
10;[7 0 4 7 10];[7 0 4 7 10];2;64
10.5;[4 0 5 10];;;
11;[7 0 4 7];[7 0 4 7];7;69
11.5;[9 0 5 10];;;
12;[7 0 4 7 10];[7 0 4 7 10];5;67
12.5;[2 0 3 5];;;
13;[0 0 4 7];[0 0 4 7];4;66
14;[0 0 4 7];[0 0 4 7];0;62
grouping;16;-------;-------;-------
16;[0 0 4 7];[0 0 4 7];7;69
17;[5 0 4 7];[5 0 4 7];9;71
17.5;[5 0 4 7 14];;;
18;[2 0 3 7];[2 0 3 7];9;71
19;[4 0 3 7];[4 0 3 7];7;69
19.5;[0 0 4 7];;;
20;[2 0 5 10 15];[7 0 4 7 10];5;67
20.5;[7 0 4 7 10];;;
21;[0 0 4 7];[0 0 4 7];4;66
grouping;23;-------;-------;-------
24;[7 0 4 7];[7 0 4 7];2;64
tonality;9;[0 2 4 5 7 9 11];-------;-------
25;[5 0 4 7];[5 0 4 7];9;66
25.5;[5 0 4 7 11];;;
26;[7 0 4 7 10];[7 0 4 7 10];11;68
26.5;[7 0 4 7];;;
27;[0 0 4 7];[0 0 4 7];0;69
27.5;[2 0 5 10];;;
28;[0 0 4 7];[0 0 4 7];;
28.5;[2 0 3 7];;2;71
29;[7 0 4 7];[7 0 4 7];11;68
30;[7 0 4 7];[7 0 4 7];;
31;[0 0 4 7];[0 0 4 7];0;69
tonality;2;[0 2 4 5 7 9 11];-------;-------
grouping;32;-------;-------;-------
32;[7 0 4 7];[7 0 4 7];7;69
33;[0 0 4 7];[0 0 4 7];7;69
33.5;[7 0 4 7 17];;;
34;[0 0 4 7];[0 0 4 7];7;69
34.5;[2 0 5 10 15];;;
35;[0 0 4 7];[0 0 4 7];0;74
35.5;[2 0 3 10];;;
36;[0 0 4 7 10];[0 0 4 7 10];10;72
36.5;[0 0 4 10];;;
37;[5 0 4 7];[5 0 4 7];9;71
tonality;9;[0 2 4 5 7 9 11];-------;-------
grouping;40;-------;-------;-------
40;[2 0 4 7];[2 0 4 7];2;71
40.5;[2 0 4 7 10];[2 0 4 7 10];;
41;[7 0 4 7];[7 0 4 7];2;71
41.5;[2 0 4 7 17];;;
42;[7 0 4 7];[7 0 4 7];2;71
42.5;[9 0 5 10 15];;;
43;[7 0 4 7];[7 0 4 7];7;76
43.5;[9 0 3 10];;;
44;[7 0 4 7 10];[7 0 4 7 10];5;74
44.5;[7 0 4 10];;;
45;[0 0 4 7];[0 0 4 7];4;73
tonality;2;[0 2 4 5 7 9 11];-------;-------
grouping;48;-------;-------;-------
48;[0 0 4 7];[0 0 4 7];7;69
49;[5 0 4 7];[5 0 4 7];9;71
49.5;[5 0 4 7 14];;;
50;[7 0 5 10];[0 0 4 7];7;69
50.5;[0 0 4 7];;;
51;[5 0 4 7];[5 0 4 7];9;71
51.5;[5 0 4 7 11];;;
52;[2 0 3 7 9];[2 0 3 7 9];11;73
52.5;[8 0 3 6];;;
53;[9 0 3 7];[9 0 3 7];0;74
grouping;56;-------;-------;-------
56;[7 0 4 7];[7 0 4 7];7;69
56.5;[7 0 4 7 10];[7 0 4 7 10];;
57;[0 0 4 7];[0 0 4 7];7;69
57.5;[0 0 4 7 14];;;
58;[2 0 3 5 14];[0 0 4 7];5;67
58.5;[0 0 4 7 17];;4;66
59;[2 0 5 10];[7 0 4 7];2;64
59.5;[9 0 5 10 15];;;
60;[7 0 4 7];[7 0 4 7];2;64
60.5;[7 0 4 7 10];[7 0 4 7 10];;
61;[0 0 4 7];[0 0 4 7];0;62
